# 流源IP 目的IP 优先级pg 目的端口 数据量(Bytes) 流开始时间(s)
# src 		dst 	pg    		dport  	 size				start_time
4398
95 21 3 100 5213 2.000195478
110 46 3 100 27931 2.000197487
13 186 3 100 1541826 2.000197860
133 201 3 100 689057 2.000199505
189 12 3 100 4990183 2.000202393
206 153 3 100 190427 2.000202713
84 15 3 100 17487 2.000206900
129 185 3 100 3715 2.000207979
26 173 3 100 77791 2.000210569
84 65 3 100 2289324 2.000211762
149 136 3 100 39525 2.000212024
117 25 3 100 16883 2.000212562
54 168 3 100 9644398 2.000213622
35 51 3 100 74079 2.000213772
85 115 3 100 229859 2.000216219
143 122 3 100 3440 2.000216363
1 17 3 100 1173414 2.000217890
141 148 3 100 73361 2.000220103
187 41 3 100 5272204 2.000220789
47 179 3 100 4884109 2.000221549
23 92 3 100 40365 2.000221977
83 74 3 100 28894 2.000222150
25 87 3 100 30727 2.000222926
47 190 3 100 9205 2.000226845
178 1 3 100 1137848 2.000230004
48 64 3 100 27546623 2.000232341
177 194 3 100 30456 2.000232581
175 65 3 100 27286 2.000238108
76 111 3 100 33309 2.000242146
165 8 3 100 1060 2.000242166
48 187 3 100 8018539 2.000243858
17 183 3 100 3146150 2.000244735
172 71 3 100 29014 2.000245973
109 21 3 100 56538 2.000246505
93 73 3 100 693556 2.000246959
153 90 3 100 68927 2.000248647
85 142 3 100 1688624 2.000255258
92 192 3 100 74499 2.000255640
29 113 3 100 25883 2.000257827
82 28 3 100 4464473 2.000260083
95 53 3 100 39870 2.000260255
109 68 3 100 1237559 2.000263759
108 79 3 100 41070 2.000264625
25 7 3 100 34781 2.000265742
135 73 3 100 2012795 2.000266198
139 24 3 100 13046 2.000271480
205 116 3 100 16260 2.000273736
151 84 3 100 3665 2.000274600
30 54 3 100 8162 2.000275818
75 119 3 100 62219 2.000277186
124 84 3 100 1487563 2.000281179
158 77 3 100 86031 2.000281893
163 201 3 100 593910 2.000283092
169 102 3 100 10439 2.000284780
4 69 3 100 77256 2.000285297
183 95 3 100 1413888 2.000286442
15 86 3 100 140236 2.000290612
61 203 3 100 74852 2.000297841
183 3 3 100 2031385 2.000298408
136 163 3 100 70547 2.000300628
133 83 3 100 1127271 2.000302545
3 28 3 100 25706 2.000304863
52 30 3 100 75760 2.000307834
58 64 3 100 5700234 2.000307950
22 187 3 100 624493 2.000309127
135 190 3 100 1131075 2.000312685
54 92 3 100 49781 2.000313327
107 130 3 100 859568 2.000315552
94 177 3 100 256 2.000315702
47 98 3 100 5683 2.000315902
22 134 3 100 4525587 2.000316165
181 22 3 100 783251 2.000317303
51 37 3 100 33199 2.000320336
136 191 3 100 869575 2.000323764
203 59 3 100 1365 2.000325321
94 141 3 100 1293532 2.000325442
138 23 3 100 9073 2.000326276
30 135 3 100 20927 2.000326301
7 66 3 100 145917 2.000330097
9 190 3 100 70085 2.000330717
177 89 3 100 44 2.000334988
5 43 3 100 237 2.000337221
140 167 3 100 49765 2.000337634
96 91 3 100 6070 2.000342913
130 49 3 100 42458 2.000343134
191 9 3 100 511298 2.000352407
159 123 3 100 1989227 2.000352514
131 145 3 100 17039389 2.000354741
195 43 3 100 28183 2.000355786
54 174 3 100 6758433 2.000357796
182 144 3 100 60849 2.000358532
146 127 3 100 33820 2.000361028
143 151 3 100 14073403 2.000361346
186 47 3 100 36911 2.000362563
190 102 3 100 25233 2.000363827
8 143 3 100 44226 2.000364529
43 25 3 100 1714215 2.000365274
187 131 3 100 2358310 2.000365842
28 6 3 100 142387 2.000369275
182 92 3 100 24325785 2.000376171
40 190 3 100 290383 2.000377291
15 99 3 100 1855530 2.000380163
146 99 3 100 5694981 2.000381517
34 98 3 100 4896 2.000384702
65 28 3 100 1747892 2.000388486
122 154 3 100 54130 2.000396145
161 28 3 100 4077538 2.000397717
143 203 3 100 1649441 2.000404311
167 104 3 100 1579757 2.000407492
95 189 3 100 45641 2.000408008
160 39 3 100 6308823 2.000409244
30 70 3 100 602443 2.000410944
123 203 3 100 4831 2.000411583
108 78 3 100 935925 2.000411706
135 170 3 100 521370 2.000415628
126 66 3 100 3254300 2.000416875
6 205 3 100 5346 2.000417866
142 153 3 100 37755 2.000420283
127 163 3 100 58284 2.000422488
127 94 3 100 47245 2.000423610
93 144 3 100 3510766 2.000424352
7 39 3 100 21248 2.000427158
138 15 3 100 23489 2.000428336
106 124 3 100 6008 2.000429856
158 201 3 100 530344 2.000430622
83 189 3 100 89489 2.000432260
25 75 3 100 45912 2.000433096
206 184 3 100 637900 2.000434373
142 103 3 100 52650 2.000438922
128 60 3 100 989129 2.000440716
24 123 3 100 8692 2.000443442
1 32 3 100 4206 2.000449362
71 57 3 100 1545307 2.000453461
152 43 3 100 33862 2.000454057
78 43 3 100 902154 2.000454438
115 75 3 100 9589 2.000456779
70 17 3 100 24620 2.000457596
128 48 3 100 2120527 2.000460289
155 93 3 100 3082197 2.000461348
110 156 3 100 1214 2.000473898
120 169 3 100 938475 2.000474347
42 21 3 100 90321 2.000476842
19 76 3 100 83054 2.000477028
176 192 3 100 38284 2.000480150
9 102 3 100 3038 2.000482317
206 43 3 100 81994 2.000483854
96 171 3 100 22846 2.000487026
31 156 3 100 27427 2.000489871
8 54 3 100 799175 2.000495756
163 28 3 100 659 2.000496395
20 153 3 100 430517 2.000497004
57 96 3 100 4771476 2.000497532
39 65 3 100 6006602 2.000499044
185 5 3 100 430517 2.000505598
156 177 3 100 33278 2.000505819
170 111 3 100 8938823 2.000506299
155 134 3 100 34536 2.000506687
82 188 3 100 7785150 2.000507077
68 194 3 100 20668 2.000507316
76 59 3 100 647071 2.000509967
39 193 3 100 31258 2.000510733
88 104 3 100 32744 2.000511678
51 22 3 100 7892633 2.000512805
128 25 3 100 890656 2.000513210
152 63 3 100 3315 2.000514098
42 3 3 100 8790166 2.000523517
116 61 3 100 79300 2.000524296
147 173 3 100 129596 2.000524652
52 134 3 100 35499 2.000528530
22 42 3 100 3676556 2.000528956
164 88 3 100 504 2.000532927
173 35 3 100 1160209 2.000536470
96 52 3 100 193271 2.000538981
49 174 3 100 30349 2.000542310
173 176 3 100 608216 2.000542740
110 28 3 100 689032 2.000545057
53 177 3 100 669 2.000548828
64 57 3 100 21005 2.000551285
68 121 3 100 1512004 2.000555303
131 195 3 100 1917858 2.000557195
15 78 3 100 9235994 2.000567289
16 154 3 100 1898014 2.000568614
83 45 3 100 4118 2.000569308
115 193 3 100 7535 2.000572841
99 31 3 100 576152 2.000573412
160 57 3 100 25464 2.000573573
151 206 3 100 9600 2.000574444
2 150 3 100 20326 2.000575679
169 42 3 100 14816 2.000576550
132 102 3 100 46347 2.000581409
190 120 3 100 854352 2.000583179
77 46 3 100 577296 2.000586391
121 135 3 100 72515 2.000587091
53 98 3 100 1808670 2.000591584
84 115 3 100 49216 2.000594305
126 103 3 100 6477699 2.000597849
15 90 3 100 9915215 2.000598775
106 28 3 100 1608855 2.000599187
103 33 3 100 2591223 2.000602523
145 127 3 100 3014723 2.000605385
86 201 3 100 4453269 2.000605831
180 22 3 100 432099 2.000608115
122 164 3 100 30172 2.000608563
142 106 3 100 65337 2.000608847
34 28 3 100 1275768 2.000609302
142 15 3 100 420267 2.000617077
20 6 3 100 42990 2.000617375
78 159 3 100 70567 2.000618093
41 161 3 100 27851 2.000629256
195 66 3 100 40313 2.000629357
155 42 3 100 4943 2.000631881
112 9 3 100 8864462 2.000633009
207 57 3 100 31831 2.000633729
164 78 3 100 60020 2.000635437
78 86 3 100 53539 2.000637365
80 117 3 100 9785696 2.000642958
68 204 3 100 47304 2.000644877
137 88 3 100 7470 2.000647780
45 132 3 100 2389772 2.000650538
112 17 3 100 172021 2.000650685
95 25 3 100 990218 2.000651654
158 177 3 100 52128 2.000652599
189 79 3 100 41463 2.000654871
75 122 3 100 90260 2.000656926
151 124 3 100 14307 2.000661175
140 193 3 100 5130939 2.000661300
57 87 3 100 155165 2.000667698
1 156 3 100 3692334 2.000670211
186 81 3 100 69922 2.000672098
9 97 3 100 508333 2.000673788
1 106 3 100 20687 2.000679047
95 133 3 100 636684 2.000679703
41 176 3 100 536762 2.000681262
91 28 3 100 2089880 2.000682971
197 110 3 100 6349106 2.000684240
138 121 3 100 45287 2.000687212
107 201 3 100 9453 2.000688812
102 177 3 100 19890 2.000689425
96 181 3 100 6215303 2.000691409
204 191 3 100 27522 2.000695035
64 54 3 100 73579 2.000697036
128 70 3 100 65256 2.000700384
152 87 3 100 101162 2.000701833
176 113 3 100 1082233 2.000702279
94 26 3 100 119713 2.000703869
15 48 3 100 5361 2.000704721
147 203 3 100 8189999 2.000707211
90 198 3 100 64063 2.000708690
186 0 3 100 1534 2.000709511
170 89 3 100 43581 2.000712742
164 186 3 100 1738128 2.000717322
143 85 3 100 4605241 2.000720831
63 205 3 100 144648 2.000720843
10 139 3 100 1009237 2.000721629
206 22 3 100 3552153 2.000721923
94 205 3 100 1818731 2.000724089
109 134 3 100 100742 2.000724382
163 193 3 100 55759 2.000728123
111 163 3 100 820126 2.000729339
192 63 3 100 1351640 2.000729476
130 20 3 100 875500 2.000729632
96 9 3 100 20815 2.000737690
187 38 3 100 1757604 2.000738725
73 10 3 100 1229051 2.000740604
25 9 3 100 29606 2.000741915
153 190 3 100 1605700 2.000746910
114 158 3 100 3548553 2.000747090
129 50 3 100 3924715 2.000747519
142 153 3 100 7476246 2.000747756
118 193 3 100 1547966 2.000748299
9 102 3 100 961982 2.000750308
122 2 3 100 43922 2.000751976
51 165 3 100 203176 2.000752039
4 163 3 100 1256 2.000755365
160 140 3 100 310607 2.000759658
122 94 3 100 61651 2.000764916
184 110 3 100 2385 2.000765274
140 108 3 100 18605 2.000765577
206 47 3 100 8368871 2.000766260
119 174 3 100 27845 2.000766733
92 137 3 100 21330714 2.000766949
193 49 3 100 8434371 2.000770368
138 149 3 100 7787 2.000770390
122 102 3 100 14282404 2.000773581
54 27 3 100 70759 2.000774845
127 138 3 100 408835 2.000775410
52 161 3 100 19423 2.000775843
145 175 3 100 30648 2.000776488
63 73 3 100 169070 2.000779275
111 70 3 100 9118109 2.000782389
168 13 3 100 1771197 2.000786731
113 135 3 100 58082 2.000788010
89 132 3 100 25247 2.000788567
47 167 3 100 1920269 2.000790053
126 42 3 100 4482970 2.000790645
92 149 3 100 401317 2.000791152
100 63 3 100 966095 2.000791674
197 4 3 100 48981 2.000793842
173 153 3 100 51487 2.000795798
80 143 3 100 80046 2.000797290
184 131 3 100 50581 2.000801842
82 19 3 100 6498071 2.000805248
68 91 3 100 67979 2.000805819
91 66 3 100 46382 2.000806031
12 22 3 100 2918761 2.000807957
171 47 3 100 747862 2.000809507
36 195 3 100 82719 2.000811799
121 172 3 100 882715 2.000813972
174 185 3 100 26739 2.000814321
144 22 3 100 42171 2.000815940
97 3 3 100 45629 2.000817589
72 115 3 100 54612 2.000818563
14 201 3 100 127562 2.000821438
89 136 3 100 39162 2.000821915
18 3 3 100 103264 2.000822857
98 201 3 100 1367491 2.000823251
105 94 3 100 2002540 2.000823752
122 28 3 100 41770 2.000824372
10 198 3 100 73575 2.000825118
86 27 3 100 136219 2.000827051
35 114 3 100 29236 2.000828641
159 164 3 100 5342 2.000831081
188 104 3 100 69051 2.000833194
146 200 3 100 46074 2.000834519
1 202 3 100 1900867 2.000837610
163 48 3 100 4204740 2.000847685
133 158 3 100 68543 2.000848016
60 46 3 100 1923037 2.000848531
151 53 3 100 12916 2.000853043
199 79 3 100 100267 2.000853427
129 6 3 100 158667 2.000860027
93 24 3 100 11501933 2.000860298
130 189 3 100 6537170 2.000866389
56 205 3 100 22160 2.000868158
184 100 3 100 67972 2.000870036
78 145 3 100 67558 2.000870549
178 21 3 100 19756 2.000871597
159 53 3 100 8376889 2.000872232
155 108 3 100 72566 2.000877361
182 32 3 100 176045 2.000878909
94 22 3 100 1165852 2.000879903
16 8 3 100 22747205 2.000881771
110 2 3 100 1246428 2.000891189
158 186 3 100 7636 2.000897817
182 197 3 100 20880 2.000899320
135 199 3 100 65248 2.000900345
129 110 3 100 980281 2.000902543
42 27 3 100 11268 2.000904244
151 125 3 100 54091 2.000908334
103 38 3 100 35339 2.000913639
202 167 3 100 1160691 2.000916003
132 159 3 100 1422639 2.000916305
18 107 3 100 4758026 2.000920840
102 4 3 100 1499889 2.000922319
137 17 3 100 940195 2.000925293
194 95 3 100 2394 2.000925324
120 57 3 100 329584 2.000927868
88 97 3 100 5466152 2.000928630
154 192 3 100 5115 2.000930419
156 98 3 100 49431 2.000934290
145 181 3 100 849042 2.000939886
101 23 3 100 3915342 2.000940806
55 103 3 100 1723080 2.000942541
138 160 3 100 2121532 2.000944378
206 136 3 100 3661 2.000945254
41 114 3 100 29055 2.000948988
161 121 3 100 73403 2.000950193
72 82 3 100 6621 2.000950542
165 74 3 100 671901 2.000952259
197 63 3 100 2048535 2.000953137
121 184 3 100 58411 2.000953203
65 116 3 100 35044 2.000958181
94 18 3 100 40816 2.000958692
42 82 3 100 1481036 2.000959899
61 154 3 100 5870281 2.000961115
153 163 3 100 6482549 2.000962847
131 163 3 100 13669 2.000966069
91 36 3 100 9833788 2.000968159
155 24 3 100 769073 2.000973255
174 153 3 100 1172943 2.000974550
15 59 3 100 19948 2.000974891
50 154 3 100 75865 2.000976116
71 176 3 100 29250 2.000976574
42 152 3 100 45810 2.000981588
132 145 3 100 500854 2.000982190
176 153 3 100 18243 2.000984759
157 117 3 100 165406 2.000987139
3 114 3 100 44859 2.000987493
174 70 3 100 3217697 2.000989875
191 85 3 100 1179169 2.000995084
95 72 3 100 4064510 2.000995216
14 56 3 100 36798 2.000995297
115 38 3 100 155497 2.000997829
126 35 3 100 1221048 2.000998046
153 84 3 100 5691457 2.000998233
168 51 3 100 70597 2.000999825
6 160 3 100 20500 2.001000642
172 119 3 100 65396 2.001001888
119 186 3 100 6986033 2.001003641
131 197 3 100 4056518 2.001006291
4 204 3 100 8417912 2.001007798
185 103 3 100 157281 2.001015431
44 122 3 100 229607 2.001015465
121 149 3 100 3014674 2.001024054
13 73 3 100 20801 2.001027736
37 161 3 100 22420 2.001033128
42 172 3 100 7863 2.001038911
196 165 3 100 1104846 2.001042846
124 184 3 100 8210698 2.001043850
4 173 3 100 9143642 2.001044760
87 137 3 100 19359 2.001046533
105 195 3 100 58960 2.001048539
82 144 3 100 48623 2.001052401
199 50 3 100 3362412 2.001053314
182 58 3 100 11147 2.001058152
189 160 3 100 157886 2.001061110
153 135 3 100 41973 2.001061835
9 161 3 100 60119 2.001061892
139 161 3 100 2443 2.001063942
203 39 3 100 39752 2.001065568
84 9 3 100 60909 2.001065935
135 32 3 100 17696 2.001068300
95 135 3 100 498115 2.001074547
44 127 3 100 7090131 2.001075713
205 153 3 100 2440 2.001076376
100 12 3 100 7211133 2.001082958
121 204 3 100 1341662 2.001085836
116 34 3 100 6338 2.001086113
20 36 3 100 7814030 2.001086593
42 204 3 100 349 2.001089737
47 117 3 100 2289887 2.001091883
81 64 3 100 2721034 2.001092496
41 149 3 100 1055985 2.001093988
201 146 3 100 2626606 2.001094164
44 6 3 100 405414 2.001094267
69 89 3 100 5398633 2.001094285
193 189 3 100 39398 2.001098767
79 127 3 100 5046 2.001099339
141 99 3 100 646165 2.001103926
0 39 3 100 2518229 2.001104286
124 192 3 100 48846 2.001105768
87 169 3 100 39218 2.001106827
29 177 3 100 47133 2.001113226
198 13 3 100 9100 2.001114464
175 176 3 100 13060 2.001114518
168 4 3 100 6164793 2.001115712
57 168 3 100 4965257 2.001119955
111 86 3 100 34656 2.001125358
116 85 3 100 1330 2.001133056
93 138 3 100 3301690 2.001133480
1 187 3 100 61989 2.001134590
123 153 3 100 3933391 2.001137666
28 105 3 100 1788532 2.001140025
165 42 3 100 306740 2.001140478
76 19 3 100 482769 2.001141018
52 157 3 100 6522331 2.001142076
125 29 3 100 4893081 2.001142785
60 40 3 100 35988 2.001143382
67 86 3 100 73490 2.001147106
72 52 3 100 8010 2.001149934
105 52 3 100 6129 2.001153056
101 2 3 100 19081 2.001154457
99 134 3 100 3030256 2.001158889
26 131 3 100 19088 2.001160559
69 62 3 100 47591 2.001168047
26 124 3 100 1235247 2.001169426
0 199 3 100 1126652 2.001173033
76 123 3 100 194996 2.001175477
26 200 3 100 79589 2.001178261
169 184 3 100 9396 2.001178660
112 203 3 100 28774 2.001179291
129 15 3 100 4212163 2.001180270
89 124 3 100 42699 2.001182188
5 114 3 100 23418854 2.001182587
132 156 3 100 4211 2.001183142
74 152 3 100 43265 2.001183937
95 183 3 100 582576 2.001184445
114 29 3 100 612 2.001190686
168 206 3 100 28668 2.001191555
52 2 3 100 1598304 2.001196997
75 95 3 100 8315703 2.001198850
97 9 3 100 12338 2.001200629
138 127 3 100 310431 2.001204013
62 114 3 100 22038 2.001205117
115 102 3 100 22793 2.001206769
69 137 3 100 1466278 2.001208940
97 57 3 100 36249 2.001212082
115 49 3 100 54829 2.001215698
85 180 3 100 41346 2.001216971
67 141 3 100 59366 2.001218049
99 9 3 100 6297 2.001222410
138 54 3 100 5996490 2.001224029
107 173 3 100 3468740 2.001226951
57 23 3 100 185113 2.001229752
136 78 3 100 8669 2.001233149
72 142 3 100 1997097 2.001234675
188 29 3 100 3508710 2.001240776
193 20 3 100 13924 2.001241830
135 188 3 100 25651 2.001248733
57 107 3 100 29156 2.001250618
27 160 3 100 159161 2.001253896
10 194 3 100 29289 2.001261022
118 63 3 100 28965 2.001263218
196 129 3 100 1776168 2.001265018
85 182 3 100 4481940 2.001269991
162 67 3 100 8776303 2.001270627
137 8 3 100 52 2.001270862
188 34 3 100 1591 2.001272778
115 177 3 100 1066148 2.001273313
89 0 3 100 6132967 2.001274028
165 147 3 100 25029 2.001275183
92 192 3 100 8654 2.001275598
191 57 3 100 336825 2.001275781
59 35 3 100 1078162 2.001277027
168 73 3 100 1434642 2.001277137
149 204 3 100 77026 2.001278645
148 124 3 100 3249229 2.001280932
125 181 3 100 2477038 2.001282729
120 111 3 100 14502 2.001286137
12 99 3 100 38393 2.001288318
168 0 3 100 1894117 2.001289341
5 104 3 100 24999 2.001290554
43 179 3 100 41745 2.001292155
35 186 3 100 13454 2.001294678
23 199 3 100 109238 2.001295909
88 16 3 100 70884 2.001299225
147 178 3 100 2787604 2.001300778
181 39 3 100 3707853 2.001302272
53 147 3 100 1832275 2.001304938
191 1 3 100 14447 2.001306685
185 75 3 100 476622 2.001307314
108 170 3 100 32794 2.001309609
56 23 3 100 690047 2.001313784
137 93 3 100 9057 2.001314339
13 206 3 100 22029 2.001318547
163 58 3 100 940623 2.001321501
37 127 3 100 15000 2.001321723
133 165 3 100 22163 2.001328714
140 149 3 100 64104 2.001329262
117 192 3 100 43927 2.001333817
82 55 3 100 501047 2.001334260
197 17 3 100 19834 2.001336718
153 8 3 100 39729 2.001336928
149 21 3 100 3649816 2.001344133
168 135 3 100 43685 2.001344736
77 97 3 100 5516 2.001345151
187 85 3 100 70087 2.001354707
19 150 3 100 21042 2.001355682
1 181 3 100 69473 2.001356045
137 164 3 100 1113743 2.001362043
36 157 3 100 23021 2.001364936
77 200 3 100 9184331 2.001366610
106 154 3 100 2170 2.001367881
19 78 3 100 387858 2.001370739
72 54 3 100 228493 2.001373751
183 165 3 100 144098 2.001375393
14 172 3 100 9350 2.001376767
181 80 3 100 2633467 2.001376979
203 34 3 100 29630 2.001377863
99 63 3 100 29208 2.001380238
133 172 3 100 4574438 2.001382696
127 179 3 100 8818120 2.001383217
166 94 3 100 59245 2.001384533
60 131 3 100 56225 2.001386539
8 80 3 100 893167 2.001388076
168 68 3 100 8395382 2.001388171
66 80 3 100 2586 2.001390447
12 180 3 100 1119842 2.001390528
25 153 3 100 1535812 2.001391339
124 76 3 100 40243 2.001391865
48 187 3 100 63806 2.001396418
73 45 3 100 1880681 2.001397022
6 186 3 100 1991899 2.001399648
128 163 3 100 4337874 2.001399718
174 202 3 100 459116 2.001400577
17 158 3 100 2949 2.001404434
206 96 3 100 1692938 2.001408708
78 24 3 100 66833 2.001411886
95 110 3 100 2549 2.001411920
5 60 3 100 6838 2.001415827
155 106 3 100 599665 2.001417533
102 45 3 100 9082987 2.001419341
19 109 3 100 1126511 2.001424019
124 132 3 100 19834 2.001424675
92 38 3 100 4394340 2.001428297
86 74 3 100 5948 2.001436466
68 42 3 100 69170 2.001436558
187 131 3 100 159065 2.001437790
70 95 3 100 895700 2.001439472
68 101 3 100 179823 2.001441212
98 8 3 100 4269971 2.001443919
108 200 3 100 40532 2.001444831
139 20 3 100 5667269 2.001444962
178 207 3 100 58822 2.001447584
63 186 3 100 766407 2.001452731
25 112 3 100 49651 2.001452795
24 62 3 100 4589 2.001453110
72 53 3 100 119922 2.001455572
101 176 3 100 75892 2.001457134
175 19 3 100 32255 2.001458890
87 75 3 100 29287 2.001462723
58 162 3 100 58111 2.001463288
132 92 3 100 1719396 2.001463828
27 195 3 100 510761 2.001465060
107 180 3 100 74039 2.001466150
181 131 3 100 4081 2.001466518
193 149 3 100 1837717 2.001470469
46 50 3 100 2308906 2.001476388
184 69 3 100 503800 2.001478528
167 26 3 100 20411 2.001479641
98 163 3 100 3498812 2.001480023
124 0 3 100 101004 2.001486565
82 174 3 100 28101 2.001488773
193 118 3 100 94565 2.001489642
68 204 3 100 761015 2.001492605
178 128 3 100 41903 2.001492665
167 59 3 100 3704215 2.001496205
171 81 3 100 6925 2.001499212
129 183 3 100 3297785 2.001499274
96 120 3 100 2848 2.001500947
36 13 3 100 8219798 2.001501728
192 173 3 100 5256 2.001502413
164 57 3 100 1078883 2.001503168
97 21 3 100 4 2.001503401
122 91 3 100 67110 2.001503697
75 168 3 100 4137129 2.001507600
106 90 3 100 959775 2.001510576
207 139 3 100 7504 2.001513084
134 68 3 100 19628 2.001513129
56 164 3 100 1343908 2.001513305
41 110 3 100 20331 2.001514265
136 76 3 100 1088926 2.001517826
78 158 3 100 18896 2.001520404
23 133 3 100 5172 2.001521218
25 157 3 100 1146 2.001524138
187 108 3 100 1075 2.001525381
66 118 3 100 5801 2.001527307
94 70 3 100 1469729 2.001529992
188 113 3 100 9381209 2.001534216
9 65 3 100 1412 2.001536092
12 189 3 100 4884 2.001536291
38 108 3 100 867835 2.001537959
172 50 3 100 197906 2.001538918
21 119 3 100 55989 2.001546012
29 179 3 100 79849 2.001554172
85 7 3 100 119174 2.001554700
4 155 3 100 3076377 2.001558312
169 103 3 100 1453 2.001559196
179 206 3 100 22993 2.001566952
183 19 3 100 3085130 2.001567527
65 142 3 100 9387 2.001569154
7 16 3 100 68751 2.001572213
8 73 3 100 3434651 2.001572756
18 74 3 100 1870986 2.001573429
148 123 3 100 9167716 2.001574225
13 61 3 100 641752 2.001576507
93 61 3 100 27761 2.001581853
81 7 3 100 37438 2.001582373
12 181 3 100 2677722 2.001584488
192 81 3 100 41333 2.001585588
182 169 3 100 21586 2.001587567
157 101 3 100 431424 2.001588523
171 64 3 100 13604 2.001593619
91 120 3 100 21264 2.001594935
168 14 3 100 38888 2.001595890
171 108 3 100 8398 2.001597446
204 161 3 100 1998236 2.001598061
198 26 3 100 8544078 2.001601019
3 191 3 100 4350839 2.001608328
29 142 3 100 53803 2.001609540
12 163 3 100 1909 2.001615322
138 148 3 100 20386 2.001615618
140 71 3 100 45548 2.001616093
159 96 3 100 3264240 2.001618632
96 3 3 100 54344 2.001619076
189 200 3 100 4398265 2.001621402
76 11 3 100 1634680 2.001623048
128 28 3 100 1628095 2.001623678
120 90 3 100 148351 2.001624191
121 88 3 100 54737 2.001624201
112 40 3 100 970684 2.001625061
38 128 3 100 2122 2.001626245
179 32 3 100 620849 2.001626882
206 94 3 100 5258 2.001629269
76 206 3 100 48039 2.001630231
180 81 3 100 1341985 2.001631286
23 4 3 100 2018251 2.001633380
136 117 3 100 1464740 2.001639465
39 169 3 100 36636 2.001639850
171 138 3 100 19557551 2.001640600
86 161 3 100 25837453 2.001644864
116 89 3 100 72818 2.001645128
