# 流源IP 目的IP 优先级pg 目的端口 数据量(Bytes) 流开始时间(s)
# src 		dst 	pg    		dport  	 size				start_time
3495
11 192 3 100 72119 2.003653919
3 199 3 100 248622 2.003745266
5 196 3 100 43064 2.003774160
0 199 3 100 9273 2.003833764
7 195 3 100 97411 2.003846613
14 199 3 100 35388 2.003888744
9 197 3 100 32098 2.003960163
15 206 3 100 5781 2.003961101
15 202 3 100 226 2.003966411
7 203 3 100 19706 2.003982714
7 200 3 100 8956 2.003986861
7 203 3 100 1085735 2.004004509
15 194 3 100 7218775 2.004006712
11 207 3 100 3329951 2.004012066
1 199 3 100 3740 2.004021827
0 198 3 100 362942 2.004061716
9 193 3 100 18971 2.004087558
13 195 3 100 55476 2.004090299
13 206 3 100 149433 2.004127376
14 207 3 100 59502 2.004165256
9 206 3 100 7348995 2.004222559
0 202 3 100 75876 2.004238969
15 207 3 100 19556017 2.004261066
7 199 3 100 18454 2.004283313
13 201 3 100 1059591 2.004299725
1 202 3 100 193461 2.004303360
7 199 3 100 6119197 2.004304110
10 203 3 100 9139316 2.004330366
1 206 3 100 101885 2.004338592
3 203 3 100 4074 2.004401755
6 203 3 100 1502492 2.004421487
12 203 3 100 72574 2.004445263
8 204 3 100 561443 2.004457563
10 207 3 100 36463 2.004463644
10 203 3 100 4310574 2.004552152
3 195 3 100 1703174 2.004559972
0 192 3 100 2450860 2.004586762
5 205 3 100 41594 2.004592938
14 195 3 100 5710 2.004636508
8 199 3 100 16943 2.004650932
14 205 3 100 652661 2.004689779
3 206 3 100 7708721 2.004691174
4 207 3 100 11926226 2.004723937
6 205 3 100 8264 2.004758936
6 205 3 100 56844 2.004759003
14 192 3 100 331122 2.004765439
11 204 3 100 20027 2.004765625
9 204 3 100 73840 2.004899020
3 202 3 100 186989 2.004922350
5 196 3 100 67936 2.004987386
12 198 3 100 110786 2.005021490
3 196 3 100 52617 2.005027973
5 207 3 100 50750 2.005050702
14 207 3 100 23062 2.005076079
8 203 3 100 64546 2.005098299
13 192 3 100 150615 2.005109006
15 202 3 100 4234396 2.005184404
11 202 3 100 21525 2.005190437
12 206 3 100 9417180 2.005204446
15 194 3 100 108532 2.005205084
3 198 3 100 1910598 2.005214850
14 205 3 100 65452 2.005220044
6 203 3 100 9841217 2.005220904
3 196 3 100 11188 2.005238088
7 200 3 100 7786 2.005239801
2 197 3 100 9795195 2.005259502
0 203 3 100 3053 2.005285998
7 200 3 100 63847 2.005317838
10 203 3 100 1902319 2.005349624
13 202 3 100 3640731 2.005376247
14 200 3 100 5954 2.005383818
2 203 3 100 755102 2.005395316
11 202 3 100 2089246 2.005434342
12 200 3 100 44067 2.005436138
12 201 3 100 1289518 2.005491696
15 200 3 100 22551 2.005498976
4 201 3 100 5815528 2.005628705
9 203 3 100 3939120 2.005700964
4 205 3 100 7636 2.005716912
10 202 3 100 1829644 2.005738324
6 193 3 100 18739 2.005875052
5 202 3 100 7661624 2.005894707
0 193 3 100 859857 2.005899804
13 205 3 100 2748932 2.006000996
4 207 3 100 26996 2.006018233
9 205 3 100 3648521 2.006022829
12 196 3 100 51579 2.006082731
6 198 3 100 3200940 2.006102115
2 201 3 100 56801 2.006214484
4 192 3 100 5522 2.006234804
7 192 3 100 1724901 2.006252823
5 196 3 100 393197 2.006257746
5 197 3 100 51563 2.006272276
4 192 3 100 1787298 2.006309266
4 196 3 100 6995 2.006326984
0 206 3 100 1238572 2.006394671
14 200 3 100 1741001 2.006397076
11 198 3 100 67231 2.006438051
4 206 3 100 9365895 2.006484778
15 197 3 100 3943579 2.006493285
11 200 3 100 61967 2.006506087
6 193 3 100 111939 2.006510402
2 194 3 100 4176302 2.006511534
1 199 3 100 424762 2.006518351
12 207 3 100 26300 2.006535493
12 206 3 100 3825878 2.006565787
4 196 3 100 499879 2.006569453
13 205 3 100 8931814 2.006673160
5 203 3 100 170411 2.006677941
1 201 3 100 35498 2.006708074
8 199 3 100 323486 2.006779260
6 204 3 100 122933 2.006782933
15 195 3 100 5531 2.006820545
12 195 3 100 71261 2.006830647
4 197 3 100 42545 2.006831075
13 196 3 100 33137 2.006882806
8 198 3 100 67262 2.006901955
14 194 3 100 749479 2.006917561
0 199 3 100 29037 2.006920822
0 207 3 100 7773 2.006947077
5 204 3 100 29748 2.006947956
0 202 3 100 2977 2.006995353
2 197 3 100 108107 2.006999310
5 205 3 100 1231804 2.007036786
12 199 3 100 23691 2.007086486
10 203 3 100 12560 2.007103259
1 198 3 100 690457 2.007107652
4 194 3 100 4049502 2.007117960
12 203 3 100 6662804 2.007127439
11 195 3 100 27627 2.007157896
7 205 3 100 2322 2.007168075
12 204 3 100 50210 2.007172937
9 195 3 100 59712 2.007210541
15 201 3 100 33538 2.007277418
5 204 3 100 572789 2.007338894
10 196 3 100 7592 2.007350883
6 198 3 100 5542 2.007358526
4 197 3 100 2900693 2.007384991
14 197 3 100 4797000 2.007389613
1 202 3 100 25680 2.007397375
13 206 3 100 27591 2.007403248
14 200 3 100 1117966 2.007477190
2 206 3 100 2540812 2.007492825
12 206 3 100 9854 2.007525690
3 195 3 100 6381767 2.007540628
3 202 3 100 8230681 2.007557343
7 203 3 100 70133 2.007561499
0 194 3 100 32900 2.007576824
11 196 3 100 1166950 2.007594315
15 199 3 100 25282714 2.007605944
3 193 3 100 229 2.007634680
2 201 3 100 18256 2.007639313
6 203 3 100 65763 2.007656061
4 203 3 100 1291017 2.007665030
15 201 3 100 49223 2.007678932
5 198 3 100 99 2.007706366
2 193 3 100 19255 2.007795125
7 200 3 100 23577 2.007808054
13 198 3 100 40930 2.007810006
15 193 3 100 192613 2.007881524
11 207 3 100 9869125 2.007980219
5 197 3 100 7279802 2.008001358
4 207 3 100 9983 2.008001924
12 196 3 100 5659323 2.008002113
0 192 3 100 25224 2.008021369
11 202 3 100 14903 2.008055156
13 192 3 100 57143 2.008073975
0 199 3 100 14791406 2.008139315
3 207 3 100 8404389 2.008149566
3 203 3 100 3961336 2.008271372
14 200 3 100 53531 2.008299512
9 206 3 100 76114 2.008321299
7 199 3 100 4051 2.008438607
2 207 3 100 3312474 2.008450024
12 194 3 100 5017260 2.008487088
4 207 3 100 146163 2.008562056
7 198 3 100 9386 2.008575300
13 192 3 100 4811303 2.008588560
6 205 3 100 2820 2.008600566
3 197 3 100 4094 2.008666981
11 201 3 100 5834 2.008679614
15 207 3 100 56447 2.008734735
1 195 3 100 674339 2.008746338
3 205 3 100 18596 2.008754093
3 193 3 100 77750 2.008758636
13 198 3 100 789766 2.008770009
6 205 3 100 5120690 2.008808979
1 206 3 100 61959 2.008882673
14 202 3 100 1815285 2.008908294
9 195 3 100 1063627 2.008925594
2 199 3 100 42749 2.008930157
14 196 3 100 25026 2.008997742
11 204 3 100 7106087 2.009004259
10 196 3 100 665580 2.009060434
10 205 3 100 114525 2.009076054
2 200 3 100 4216 2.009096345
14 198 3 100 27221478 2.009186404
1 200 3 100 7723 2.009229985
1 192 3 100 51385 2.009234890
11 203 3 100 2682846 2.009246280
15 193 3 100 11695 2.009251680
8 203 3 100 1133123 2.009268210
14 199 3 100 67717 2.009369242
7 193 3 100 66535 2.009395329
13 197 3 100 47233 2.009415762
15 194 3 100 1428281 2.009419587
6 199 3 100 4403115 2.009465687
11 197 3 100 4204177 2.009475797
11 192 3 100 4609 2.009509550
10 200 3 100 1830258 2.009523773
6 194 3 100 49636 2.009541414
14 206 3 100 1458247 2.009561357
12 199 3 100 1968928 2.009576974
13 207 3 100 44806 2.009578665
2 200 3 100 46800 2.009584336
7 199 3 100 78313 2.009648078
8 197 3 100 9322 2.009684782
5 201 3 100 7671 2.009696623
7 207 3 100 17360474 2.009700664
5 199 3 100 4630802 2.009730852
5 198 3 100 110852 2.009732781
1 203 3 100 122124 2.009743149
6 202 3 100 19713 2.009780245
13 198 3 100 21806 2.009868114
8 192 3 100 9404 2.009887556
0 200 3 100 1662997 2.009920867
15 198 3 100 183922 2.009928270
11 192 3 100 613171 2.009950469
14 207 3 100 1761211 2.009957991
12 193 3 100 191783 2.009990769
9 204 3 100 825 2.010021168
6 196 3 100 25587 2.010055283
14 199 3 100 38614 2.010069397
8 205 3 100 2269637 2.010098652
2 205 3 100 88838 2.010099840
4 194 3 100 877534 2.010121295
6 197 3 100 6476 2.010153112
11 192 3 100 1743955 2.010192145
3 202 3 100 3616706 2.010208108
2 197 3 100 47409 2.010245451
15 193 3 100 513524 2.010279358
14 196 3 100 56728 2.010281696
15 198 3 100 21968 2.010288923
13 207 3 100 3399 2.010323346
15 204 3 100 2173439 2.010336474
13 202 3 100 1159675 2.010395597
14 197 3 100 44837 2.010414107
8 203 3 100 1947930 2.010446745
12 193 3 100 3281546 2.010480826
7 197 3 100 3811 2.010491737
3 201 3 100 1209553 2.010498022
7 195 3 100 2110520 2.010505208
0 202 3 100 190364 2.010537060
11 199 3 100 964 2.010558485
3 200 3 100 6599 2.010577678
0 203 3 100 6610 2.010590990
8 198 3 100 591 2.010610830
12 202 3 100 62984 2.010620510
12 199 3 100 6824515 2.010680622
4 192 3 100 2726541 2.010699869
6 204 3 100 122371 2.010702373
10 199 3 100 4869038 2.010735765
7 195 3 100 4969851 2.010745567
11 197 3 100 803890 2.010746210
14 194 3 100 1492840 2.010778205
14 204 3 100 1961780 2.010782246
1 196 3 100 1805 2.010784481
0 201 3 100 772450 2.010804671
7 193 3 100 3789 2.010842142
13 199 3 100 4565 2.010843128
7 202 3 100 13004828 2.010864980
3 203 3 100 7382542 2.010877861
14 194 3 100 180222 2.010926368
7 203 3 100 69516 2.010955825
0 192 3 100 22670 2.010989090
15 200 3 100 21341 2.011016645
1 205 3 100 2154976 2.011037980
10 200 3 100 171387 2.011038570
10 194 3 100 185799 2.011039866
15 198 3 100 4125099 2.011073063
5 193 3 100 1888 2.011089410
12 195 3 100 68518 2.011101849
3 196 3 100 21252 2.011116488
7 197 3 100 43168 2.011119122
13 206 3 100 8638689 2.011145305
0 194 3 100 63805 2.011154138
13 205 3 100 1607897 2.011158236
2 203 3 100 69460 2.011159319
12 193 3 100 8329 2.011182113
13 206 3 100 35402 2.011222743
9 201 3 100 6635 2.011275656
3 193 3 100 4974437 2.011296969
6 207 3 100 2020 2.011500343
5 206 3 100 4481456 2.011508032
10 205 3 100 22676 2.011511005
6 205 3 100 150476 2.011577048
2 205 3 100 75192 2.011594456
11 202 3 100 42326 2.011610767
15 192 3 100 66747 2.011612631
3 205 3 100 3441553 2.011648657
14 200 3 100 21092 2.011683088
14 196 3 100 73326 2.011686426
12 203 3 100 625929 2.011726715
5 193 3 100 22267 2.011763518
14 196 3 100 23935 2.011787959
4 196 3 100 182487 2.011794696
8 192 3 100 47752 2.011806072
11 207 3 100 6747 2.011810535
14 203 3 100 35258 2.011830492
2 205 3 100 1208618 2.011837604
10 194 3 100 192822 2.011841226
3 198 3 100 54869 2.011848808
13 193 3 100 6849437 2.011903727
2 202 3 100 44373 2.011915422
15 194 3 100 1729772 2.011950264
0 200 3 100 2551467 2.011952989
14 199 3 100 9560 2.012001277
7 204 3 100 14098 2.012024357
11 204 3 100 1123389 2.012029911
1 202 3 100 29729 2.012046268
14 196 3 100 46374 2.012091269
14 205 3 100 14583 2.012144851
12 206 3 100 176719 2.012197711
7 199 3 100 63969 2.012198351
1 198 3 100 191463 2.012224455
13 200 3 100 4525965 2.012244216
5 200 3 100 23730 2.012256453
10 198 3 100 3364446 2.012283568
1 194 3 100 7422 2.012360455
4 197 3 100 43951 2.012369851
7 199 3 100 24013079 2.012377598
4 200 3 100 2548401 2.012460896
12 206 3 100 37958 2.012489314
9 207 3 100 20981 2.012519411
9 198 3 100 55483 2.012526781
10 196 3 100 53948 2.012574778
3 194 3 100 861513 2.012596025
7 206 3 100 183470 2.012653045
2 202 3 100 4574 2.012657560
3 207 3 100 9076 2.012689111
5 197 3 100 64802 2.012704525
12 199 3 100 3722682 2.012730094
4 197 3 100 21410 2.012731014
7 205 3 100 24972570 2.012775440
3 203 3 100 22245 2.012794732
9 198 3 100 43496 2.012805864
6 194 3 100 8180 2.012820631
8 193 3 100 4176698 2.012840827
15 200 3 100 1633100 2.012868544
12 202 3 100 77695 2.012874912
11 202 3 100 1715432 2.012882765
8 192 3 100 124112 2.012898766
9 197 3 100 43215 2.012899191
4 201 3 100 8106820 2.012969044
3 200 3 100 31098 2.013010057
9 206 3 100 2378139 2.013017317
12 193 3 100 1061620 2.013030108
10 205 3 100 1193241 2.013110177
9 202 3 100 1981 2.013133193
15 204 3 100 66681 2.013293931
2 194 3 100 72724 2.013312898
9 205 3 100 5222 2.013369937
9 201 3 100 5997 2.013381026
11 206 3 100 21345 2.013442500
15 195 3 100 1158575 2.013463620
13 194 3 100 29976 2.013502736
8 196 3 100 46815 2.013502952
10 202 3 100 4325220 2.013509791
12 204 3 100 44534 2.013549522
13 204 3 100 939458 2.013553495
8 197 3 100 6964 2.013610375
10 195 3 100 6736 2.013664128
6 200 3 100 703816 2.013722759
7 203 3 100 1946910 2.013781092
2 194 3 100 4133 2.013812854
15 202 3 100 39831 2.013835945
15 198 3 100 9143 2.013864419
5 204 3 100 5136 2.013870050
12 194 3 100 3204029 2.013893264
15 205 3 100 1924739 2.013904933
2 197 3 100 85749 2.013937675
2 193 3 100 57232 2.014030477
1 192 3 100 87102 2.014044586
0 207 3 100 8986965 2.014055728
11 197 3 100 7087559 2.014133088
6 204 3 100 1081774 2.014139354
0 194 3 100 34747 2.014186936
2 205 3 100 6614 2.014189631
8 204 3 100 27133 2.014194936
14 198 3 100 53061 2.014223906
14 206 3 100 3636293 2.014248539
3 205 3 100 9847 2.014251715
7 206 3 100 197803 2.014322341
3 204 3 100 946575 2.014413016
14 197 3 100 7683 2.014435291
1 193 3 100 449947 2.014467713
4 197 3 100 70609 2.014468823
2 204 3 100 195891 2.014513906
14 192 3 100 5935 2.014516173
3 201 3 100 284839 2.014554419
5 206 3 100 544066 2.014556637
1 199 3 100 3201 2.014575497
12 194 3 100 43373 2.014639463
8 194 3 100 38425 2.014705018
2 196 3 100 1570 2.014712452
12 207 3 100 4179801 2.014734379
3 199 3 100 1306070 2.014734493
1 192 3 100 6347487 2.014763351
11 197 3 100 6499693 2.014833552
3 199 3 100 1301114 2.014854264
1 206 3 100 94413 2.014857343
14 207 3 100 1696467 2.014912608
15 199 3 100 23430 2.014913768
11 198 3 100 5485934 2.014931469
6 203 3 100 1182320 2.014939519
9 194 3 100 10662 2.014950423
10 199 3 100 11384170 2.014962207
0 194 3 100 7230682 2.014967872
5 200 3 100 67301 2.015042740
0 193 3 100 2810016 2.015100649
11 205 3 100 487047 2.015104044
4 206 3 100 25667 2.015121246
14 195 3 100 130501 2.015125570
10 207 3 100 6351 2.015166787
2 204 3 100 19695 2.015282963
5 205 3 100 3525685 2.015284647
2 206 3 100 1704 2.015306938
6 203 3 100 7230 2.015336399
4 195 3 100 6993 2.015338475
3 201 3 100 10585 2.015362640
8 196 3 100 79 2.015387713
7 198 3 100 2940532 2.015421412
14 198 3 100 11396 2.015427318
14 193 3 100 1904477 2.015490322
3 192 3 100 5836 2.015531779
4 194 3 100 42326 2.015538328
7 199 3 100 2056124 2.015545857
12 206 3 100 50569 2.015608766
12 202 3 100 9832 2.015609968
0 192 3 100 549080 2.015636104
2 200 3 100 4831 2.015667604
9 197 3 100 43461 2.015728526
0 204 3 100 48182 2.015880701
5 195 3 100 198742 2.015929877
11 193 3 100 363872 2.015947648
3 194 3 100 5179216 2.015971597
6 194 3 100 4925 2.015979205
15 193 3 100 5964 2.016055823
15 192 3 100 9730 2.016084810
7 205 3 100 2798273 2.016092384
0 194 3 100 3193004 2.016100790
12 198 3 100 19799821 2.016115008
7 203 3 100 8471 2.016186848
8 197 3 100 6150790 2.016206324
12 206 3 100 1724219 2.016244504
4 197 3 100 49614 2.016262156
3 207 3 100 428237 2.016268612
6 203 3 100 71608 2.016319218
7 195 3 100 885985 2.016415684
6 199 3 100 19158 2.016416729
12 200 3 100 3998254 2.016439240
14 199 3 100 111432 2.016461585
15 205 3 100 6568436 2.016489900
5 202 3 100 65724 2.016490915
2 201 3 100 36206 2.016507285
11 200 3 100 70701 2.016519806
6 197 3 100 3702077 2.016548042
9 193 3 100 4548259 2.016570758
6 207 3 100 6092 2.016597771
15 203 3 100 13803 2.016675465
3 201 3 100 9122079 2.016675629
5 193 3 100 1118788 2.016707129
7 204 3 100 8740586 2.016743030
12 201 3 100 140793 2.016779266
12 206 3 100 1683 2.016797712
7 202 3 100 5338172 2.016810356
6 200 3 100 55985 2.016810894
7 193 3 100 139863 2.016834368
5 200 3 100 4503438 2.016888502
12 192 3 100 4119649 2.016929769
9 207 3 100 3370549 2.016978469
10 195 3 100 107109 2.017009587
4 192 3 100 26796 2.017026860
7 197 3 100 145913 2.017079626
15 192 3 100 9292537 2.017083228
12 194 3 100 23576 2.017102149
7 195 3 100 3691158 2.017212579
2 207 3 100 162703 2.017249503
10 200 3 100 35899 2.017287825
2 195 3 100 1422206 2.017291432
13 197 3 100 71713 2.017310034
3 200 3 100 44457 2.017320011
5 205 3 100 14765 2.017322744
6 198 3 100 4494 2.017393552
13 201 3 100 1142983 2.017421496
4 205 3 100 26381 2.017443612
14 204 3 100 18515 2.017478851
12 194 3 100 6425226 2.017517359
15 203 3 100 79954 2.017591695
4 192 3 100 3182539 2.017596426
9 202 3 100 197626 2.017603486
2 201 3 100 72153 2.017652100
8 193 3 100 74918 2.017701941
3 198 3 100 453074 2.017709521
13 207 3 100 24976 2.017716956
14 196 3 100 9751 2.017749821
8 199 3 100 29179 2.017819403
7 200 3 100 69611 2.017879441
13 195 3 100 100058 2.017894978
13 205 3 100 1374236 2.017933624
13 197 3 100 443653 2.017946099
5 193 3 100 27962 2.017992966
2 201 3 100 5070649 2.018070947
2 202 3 100 2506497 2.018132836
4 202 3 100 9691 2.018146307
10 193 3 100 523383 2.018170697
12 197 3 100 193206 2.018218421
2 202 3 100 15883 2.018218502
2 198 3 100 17852391 2.018222439
14 202 3 100 49892 2.018228173
4 198 3 100 1940 2.018260317
1 204 3 100 20272100 2.018268374
5 192 3 100 79669 2.018294830
13 207 3 100 1413 2.018335591
10 200 3 100 37419 2.018336384
12 206 3 100 6124 2.018337162
15 199 3 100 2734 2.018377665
8 206 3 100 1555835 2.018429872
10 194 3 100 3054137 2.018446059
2 200 3 100 21560 2.018519354
15 205 3 100 1919719 2.018580643
5 198 3 100 8433 2.018593798
6 201 3 100 67334 2.018596133
13 199 3 100 2950049 2.018641451
14 197 3 100 6222799 2.018667804
10 201 3 100 5373 2.018668499
5 193 3 100 75471 2.018736720
2 196 3 100 11549 2.018751028
15 204 3 100 9429 2.018796452
10 193 3 100 4488 2.018800896
4 207 3 100 28772 2.018858130
6 204 3 100 21032 2.018884564
0 203 3 100 73141 2.018946103
11 195 3 100 909 2.018946680
8 202 3 100 29711 2.018979936
9 207 3 100 7977 2.019027909
13 203 3 100 10203913 2.019049860
9 193 3 100 498611 2.019073289
11 201 3 100 5563848 2.019096205
0 194 3 100 6002266 2.019111707
9 207 3 100 31536 2.019114609
10 205 3 100 5080 2.019125250
2 205 3 100 3199 2.019145897
8 196 3 100 1669164 2.019151994
11 198 3 100 20171 2.019162773
15 194 3 100 27225 2.019180152
2 206 3 100 50619 2.019207486
8 206 3 100 55483 2.019250357
11 196 3 100 22636 2.019315432
4 206 3 100 1298 2.019317482
1 207 3 100 11635 2.019334712
4 202 3 100 113949 2.019422152
3 196 3 100 21034 2.019443419
8 198 3 100 15843287 2.019455544
1 206 3 100 6623 2.019461203
7 203 3 100 320646 2.019485423
11 194 3 100 342741 2.019536640
13 195 3 100 60773 2.019622991
15 207 3 100 9019927 2.019630139
3 202 3 100 1137378 2.019660390
5 193 3 100 73521 2.019679902
3 207 3 100 13430858 2.019724320
10 195 3 100 45092 2.019729163
1 207 3 100 1430 2.019816320
15 207 3 100 6732 2.019824935
6 198 3 100 523 2.019840081
11 204 3 100 25061 2.019843733
12 199 3 100 3050907 2.019888808
1 195 3 100 123093 2.019917738
1 199 3 100 54658 2.019958014
9 195 3 100 740251 2.019958608
13 205 3 100 8759721 2.019959150
6 195 3 100 6528 2.019969372
5 197 3 100 3817923 2.019982519
6 197 3 100 3943657 2.019984483
3 201 3 100 6166265 2.020084401
4 192 3 100 4605972 2.020119930
7 204 3 100 25363 2.020122957
5 204 3 100 69810 2.020183028
9 203 3 100 2248853 2.020212495
15 197 3 100 4422 2.020239629
14 202 3 100 51917 2.020266062
1 198 3 100 8578 2.020279287
9 206 3 100 50109 2.020291478
12 202 3 100 81262 2.020301044
12 198 3 100 56468 2.020320954
9 196 3 100 28646 2.020388755
11 194 3 100 3692402 2.020449808
7 207 3 100 45137 2.020468406
3 204 3 100 44014 2.020525758
10 199 3 100 1628147 2.020553751
14 199 3 100 807140 2.020554427
4 201 3 100 45516 2.020588518
5 204 3 100 27521 2.020598343
13 198 3 100 29013 2.020613900
8 202 3 100 594046 2.020656971
2 196 3 100 67235 2.020667053
4 192 3 100 1664879 2.020723827
12 202 3 100 49897 2.020759146
4 198 3 100 298466 2.020760410
12 194 3 100 427668 2.020769253
8 195 3 100 1154260 2.020776286
2 198 3 100 1490157 2.020833702
14 197 3 100 32412 2.020847972
4 202 3 100 6246783 2.020870453
5 192 3 100 19182 2.020870711
4 196 3 100 6149 2.020898261
7 198 3 100 43668 2.020929648
12 201 3 100 591792 2.020942184
12 205 3 100 4289 2.020948134
5 200 3 100 7111 2.020997459
13 198 3 100 42052 2.021021529
12 207 3 100 57489 2.021033571
0 198 3 100 3615186 2.021053884
13 196 3 100 65171 2.021067723
14 203 3 100 7136731 2.021102676
10 194 3 100 643819 2.021106379
5 206 3 100 9363 2.021147939
2 205 3 100 171440 2.021155351
11 205 3 100 10147 2.021168465
2 195 3 100 3743455 2.021178450
0 196 3 100 5695131 2.021199017
11 207 3 100 59622 2.021232382
12 201 3 100 283248 2.021254266
2 204 3 100 50128 2.021293783
11 197 3 100 1821760 2.021306262
4 205 3 100 4227894 2.021419113
4 206 3 100 170311 2.021426266
8 196 3 100 2121425 2.021429649
11 203 3 100 602993 2.021432226
0 206 3 100 9641 2.021482566
8 193 3 100 3686 2.021494032
10 203 3 100 1139892 2.021550730
1 200 3 100 1653201 2.021577325
15 199 3 100 1635377 2.021604991
4 201 3 100 57017 2.021628411
1 194 3 100 17133 2.021706636
2 199 3 100 7700 2.021712830
5 204 3 100 2387 2.021751976
8 192 3 100 67837 2.021763606
4 205 3 100 53799 2.021793604
6 198 3 100 783916 2.021814036
10 203 3 100 8567 2.021841981
14 207 3 100 1714114 2.021937072
7 193 3 100 10981048 2.021942158
12 194 3 100 496510 2.021989335
4 193 3 100 3022260 2.022010081
6 206 3 100 24268 2.022010146
11 207 3 100 40163 2.022014040
1 192 3 100 144529 2.022017182
1 194 3 100 1247799 2.022036010
9 197 3 100 24869 2.022069833
13 197 3 100 9370 2.022077331
15 207 3 100 72250 2.022134281
4 201 3 100 126494 2.022156879
12 199 3 100 5227 2.022214192
1 192 3 100 1753005 2.022299656
2 201 3 100 27534209 2.022309346
5 207 3 100 79501 2.022344383
2 206 3 100 238294 2.022345835
14 196 3 100 185165 2.022366343
13 200 3 100 7720047 2.022385268
8 192 3 100 504964 2.022449904
12 192 3 100 3818042 2.022495721
12 192 3 100 4938278 2.022508374
13 207 3 100 26502 2.022569647
12 205 3 100 54131 2.022577103
9 196 3 100 1766897 2.022595014
2 192 3 100 1150634 2.022603180
12 206 3 100 1627919 2.022806281
12 197 3 100 86546 2.022807576
7 205 3 100 21560 2.022824476
14 194 3 100 3733868 2.022878558
3 204 3 100 43786 2.022894056
