# 流源IP 目的IP 优先级pg 目的端口 数据量(Bytes) 流开始时间(s)
# src 		dst 	pg    		dport  	 size				start_time
5846
14 202 3 100 23292 2.004495100
15 197 3 100 3882421 2.004513784
11 195 3 100 7182 2.004572948
0 205 3 100 51136 2.004575967
0 192 3 100 2261389 2.004585321
13 198 3 100 1184807 2.004619153
12 199 3 100 1138052 2.004631286
3 197 3 100 43757 2.004633757
10 205 3 100 106936 2.004675922
15 192 3 100 6651237 2.004684513
8 196 3 100 1995093 2.004693922
13 196 3 100 9950 2.004701525
15 197 3 100 336106 2.004714286
9 202 3 100 2617000 2.004734873
14 194 3 100 2171271 2.004743654
6 193 3 100 28495 2.004754322
6 203 3 100 56787 2.004767233
4 198 3 100 1673433 2.004774962
9 195 3 100 20691 2.004791619
13 203 3 100 8672 2.004825275
8 201 3 100 9433 2.004847854
14 202 3 100 6628 2.004861085
7 193 3 100 53566 2.004866141
1 205 3 100 35764 2.004868783
6 201 3 100 4483548 2.004906633
13 196 3 100 23321 2.004923686
0 197 3 100 516956 2.004930012
3 193 3 100 556158 2.004930056
13 200 3 100 735294 2.004941528
8 197 3 100 279816 2.004947390
2 206 3 100 1060490 2.004948137
12 192 3 100 3157735 2.004950721
14 192 3 100 36422 2.004982845
1 205 3 100 3945487 2.005000898
6 198 3 100 2348318 2.005005764
14 204 3 100 543907 2.005026712
10 196 3 100 859402 2.005044527
13 201 3 100 144948 2.005088820
15 205 3 100 48432 2.005120121
1 203 3 100 32035 2.005135935
14 192 3 100 820958 2.005157649
4 201 3 100 1146967 2.005158406
8 205 3 100 41559 2.005158871
5 206 3 100 9943617 2.005168131
5 204 3 100 16350 2.005180562
15 195 3 100 9292433 2.005210960
7 197 3 100 20986736 2.005214269
2 198 3 100 4021263 2.005215099
6 207 3 100 4547497 2.005218608
15 193 3 100 841449 2.005225711
7 197 3 100 25386 2.005259571
4 195 3 100 108288 2.005273367
14 206 3 100 28711 2.005320778
6 206 3 100 50564 2.005335896
14 195 3 100 4789051 2.005385570
8 206 3 100 3408926 2.005404365
14 204 3 100 4772 2.005419832
10 202 3 100 1193786 2.005470510
15 194 3 100 846890 2.005495240
7 205 3 100 57525 2.005505667
8 192 3 100 577001 2.005515295
2 207 3 100 26148 2.005520955
1 207 3 100 249982 2.005541148
6 207 3 100 4461585 2.005601175
12 192 3 100 985617 2.005616939
9 201 3 100 8075259 2.005628970
10 196 3 100 151166 2.005640386
4 192 3 100 8916294 2.005652338
13 196 3 100 3067927 2.005654409
10 201 3 100 13074042 2.005657095
13 199 3 100 2787377 2.005681498
5 204 3 100 168157 2.005700784
7 193 3 100 32259 2.005706610
3 207 3 100 1125313 2.005727897
5 205 3 100 1837075 2.005738784
7 200 3 100 218175 2.005751505
13 206 3 100 52380 2.005876186
13 195 3 100 71709 2.005893259
5 195 3 100 24238 2.005924220
7 195 3 100 22326 2.005936159
14 207 3 100 28501 2.005962772
5 206 3 100 20444 2.005963653
13 196 3 100 145160 2.005993669
11 195 3 100 13478 2.006024589
4 203 3 100 57468 2.006033150
4 207 3 100 9751 2.006070620
10 196 3 100 22448364 2.006092908
15 197 3 100 55997 2.006114202
7 195 3 100 1992 2.006121756
4 198 3 100 33557 2.006124432
6 198 3 100 56570 2.006132636
4 206 3 100 8769 2.006139403
15 199 3 100 5256318 2.006156921
12 204 3 100 2264395 2.006160109
3 192 3 100 65615 2.006211912
9 202 3 100 5521 2.006257817
15 199 3 100 22393 2.006262636
13 201 3 100 19270726 2.006265063
11 205 3 100 14669 2.006267054
9 202 3 100 483131 2.006268638
11 204 3 100 8334544 2.006274858
4 197 3 100 199326 2.006285293
13 205 3 100 1073 2.006285761
10 192 3 100 20225531 2.006337155
4 206 3 100 2562191 2.006337552
6 200 3 100 21493 2.006350518
11 196 3 100 20278 2.006361899
8 200 3 100 6770 2.006376900
11 201 3 100 8660954 2.006391969
15 192 3 100 90603 2.006400097
1 193 3 100 60692 2.006420037
14 198 3 100 1715936 2.006521265
0 199 3 100 23686 2.006529098
5 204 3 100 4288972 2.006593442
5 202 3 100 927892 2.006599603
0 202 3 100 4918056 2.006641747
11 196 3 100 959223 2.006644190
14 207 3 100 70488 2.006644537
8 204 3 100 965119 2.006699169
10 197 3 100 7434937 2.006700915
9 197 3 100 77590 2.006732530
9 196 3 100 484677 2.006743867
11 200 3 100 1038480 2.006744762
7 196 3 100 4978636 2.006774595
3 204 3 100 1211 2.006786358
11 201 3 100 3068 2.006802485
14 206 3 100 20996 2.006808055
6 199 3 100 28136 2.006812201
0 205 3 100 44856 2.006830587
8 194 3 100 2098970 2.006880256
2 206 3 100 34366 2.006897992
2 203 3 100 45293 2.006913144
8 193 3 100 7344 2.006918743
7 206 3 100 21737469 2.006933582
2 194 3 100 5315 2.006946641
4 199 3 100 615174 2.006958426
8 202 3 100 14558 2.006969110
14 196 3 100 3126645 2.006979171
14 207 3 100 5595 2.006990808
7 196 3 100 4804496 2.006995851
10 205 3 100 92507 2.006996826
2 198 3 100 4927668 2.007004432
9 195 3 100 42379 2.007009567
12 200 3 100 4052 2.007010972
11 199 3 100 44644 2.007015701
15 202 3 100 14093 2.007021865
6 201 3 100 804348 2.007042681
0 205 3 100 33439 2.007070288
3 205 3 100 60246 2.007085632
11 202 3 100 65779 2.007094690
10 203 3 100 372338 2.007121746
12 195 3 100 20235 2.007124693
9 198 3 100 29708 2.007146083
15 206 3 100 163250 2.007161003
2 200 3 100 9831 2.007185913
10 199 3 100 61119 2.007200485
10 195 3 100 22562 2.007201296
7 196 3 100 9581 2.007202314
4 206 3 100 34288 2.007216568
15 201 3 100 977970 2.007221218
4 192 3 100 679483 2.007221376
5 200 3 100 16726 2.007232557
12 201 3 100 48275 2.007242753
7 196 3 100 4301610 2.007245595
5 202 3 100 39903 2.007279616
1 206 3 100 3937512 2.007287708
3 202 3 100 6947 2.007294582
7 201 3 100 1963737 2.007304522
5 197 3 100 5292420 2.007335572
6 196 3 100 69419 2.007352794
12 202 3 100 5474 2.007366675
1 201 3 100 5828 2.007382954
7 200 3 100 17091 2.007397714
2 199 3 100 453172 2.007412972
4 192 3 100 42305 2.007468687
11 201 3 100 878941 2.007473994
4 207 3 100 7675628 2.007537020
0 206 3 100 1339034 2.007554528
2 202 3 100 9959 2.007556154
11 192 3 100 74822 2.007575253
14 207 3 100 16765 2.007616328
9 197 3 100 480125 2.007627713
11 201 3 100 5800608 2.007643943
6 193 3 100 169976 2.007707051
13 202 3 100 7113699 2.007718288
3 204 3 100 432976 2.007748542
5 203 3 100 4140665 2.007782609
8 207 3 100 49705 2.007784031
14 201 3 100 4058581 2.007796543
3 206 3 100 67175 2.007814287
1 205 3 100 187331 2.007833983
1 203 3 100 102358 2.007837166
4 207 3 100 2501004 2.007841107
0 204 3 100 1798368 2.007847698
10 204 3 100 1259001 2.007854916
7 195 3 100 24281 2.007855643
2 203 3 100 5791620 2.007879090
0 194 3 100 65010 2.007898916
2 205 3 100 353478 2.007920704
10 201 3 100 34553 2.007922788
14 202 3 100 7419 2.007967091
12 197 3 100 3726942 2.007969232
9 194 3 100 17626 2.007979364
6 192 3 100 687452 2.007983500
9 206 3 100 79475 2.008002290
11 193 3 100 15670281 2.008032029
7 205 3 100 1116271 2.008035460
10 198 3 100 3709 2.008036060
7 204 3 100 43250 2.008050722
3 199 3 100 24706 2.008054065
4 207 3 100 16204210 2.008058508
10 198 3 100 2331381 2.008086888
2 202 3 100 9298302 2.008099932
5 194 3 100 4800959 2.008115477
8 196 3 100 16360 2.008122961
13 198 3 100 12208 2.008147665
14 206 3 100 3464609 2.008196028
7 199 3 100 7094849 2.008227425
15 196 3 100 2745166 2.008231066
11 204 3 100 22516 2.008244000
2 206 3 100 1272884 2.008252270
0 194 3 100 1273182 2.008280346
0 203 3 100 2244082 2.008324105
3 203 3 100 45899 2.008340187
0 193 3 100 284502 2.008354475
1 206 3 100 57335 2.008370124
1 206 3 100 154997 2.008371801
9 207 3 100 7068724 2.008372320
2 200 3 100 311805 2.008388084
11 197 3 100 70273 2.008389364
6 195 3 100 9738 2.008404316
14 206 3 100 2288898 2.008415135
6 197 3 100 3302530 2.008455774
11 193 3 100 2588 2.008487045
13 201 3 100 35234 2.008492462
11 204 3 100 9356 2.008505259
14 204 3 100 137546 2.008519306
9 196 3 100 15540 2.008529798
2 199 3 100 213730 2.008541303
15 201 3 100 22838321 2.008556748
0 198 3 100 5262705 2.008577561
8 202 3 100 20863 2.008616862
2 201 3 100 4297345 2.008635818
6 204 3 100 2123 2.008643827
13 200 3 100 2241004 2.008645684
8 197 3 100 560508 2.008656076
4 199 3 100 14013 2.008666101
3 194 3 100 4661 2.008688139
14 195 3 100 37773 2.008695758
7 195 3 100 1933382 2.008749933
10 202 3 100 893550 2.008781913
14 192 3 100 53909 2.008786172
3 196 3 100 1616947 2.008802378
14 197 3 100 1950948 2.008818125
12 207 3 100 73749 2.008850955
0 193 3 100 148962 2.008874544
15 197 3 100 3376 2.008887498
11 197 3 100 30411 2.008892256
6 200 3 100 116534 2.008899291
8 205 3 100 198951 2.008907059
14 199 3 100 3867389 2.008933286
5 203 3 100 22538 2.008952581
4 192 3 100 4259276 2.008972725
2 207 3 100 7247 2.009021312
9 194 3 100 50474 2.009029463
12 196 3 100 626 2.009031929
9 207 3 100 52331 2.009039677
12 199 3 100 13524 2.009119822
13 196 3 100 29545 2.009146271
5 201 3 100 26024 2.009183588
3 207 3 100 46312 2.009202209
6 202 3 100 27824374 2.009230258
1 197 3 100 14021936 2.009264074
8 206 3 100 3349 2.009280378
13 198 3 100 9688859 2.009314265
8 199 3 100 1068488 2.009314489
8 206 3 100 69221 2.009322890
10 199 3 100 45838 2.009376943
12 206 3 100 8551 2.009396832
13 197 3 100 632978 2.009396968
9 192 3 100 4349411 2.009397246
15 196 3 100 3113 2.009406134
10 201 3 100 804402 2.009470109
12 195 3 100 48042 2.009485879
1 204 3 100 31064 2.009499956
8 205 3 100 8509 2.009523305
5 207 3 100 4777210 2.009526637
9 207 3 100 835706 2.009528440
0 201 3 100 1692343 2.009539673
3 192 3 100 40391 2.009550173
0 205 3 100 44511 2.009558868
3 202 3 100 208 2.009585718
13 193 3 100 9494607 2.009595740
7 197 3 100 1386724 2.009617983
12 193 3 100 7952 2.009628391
8 205 3 100 35784 2.009672300
6 196 3 100 78113 2.009680085
6 207 3 100 9617 2.009696680
10 200 3 100 7599 2.009703775
10 202 3 100 15595 2.009726991
15 192 3 100 3294567 2.009765189
14 207 3 100 1581373 2.009766643
2 196 3 100 54910 2.009801206
7 199 3 100 31071 2.009812384
10 207 3 100 9353 2.009818943
4 197 3 100 38626 2.009823908
10 195 3 100 39153 2.009825178
0 198 3 100 11569 2.009826767
1 206 3 100 65761 2.009866899
0 204 3 100 1516560 2.009893784
4 198 3 100 50028 2.009898403
6 195 3 100 58893 2.009904865
11 195 3 100 29096 2.009912156
7 203 3 100 171842 2.009919797
7 194 3 100 1602082 2.009930565
6 194 3 100 17117 2.009946022
1 200 3 100 1925907 2.009960991
6 194 3 100 13019 2.010012486
9 201 3 100 16945 2.010051995
9 193 3 100 135629 2.010053729
9 203 3 100 71696 2.010059715
14 197 3 100 5443504 2.010073546
1 204 3 100 67112 2.010077426
6 199 3 100 1073158 2.010104759
2 206 3 100 3975014 2.010104978
8 193 3 100 1924223 2.010106352
8 205 3 100 6670506 2.010107223
0 200 3 100 5210 2.010129177
11 207 3 100 14793 2.010133511
4 203 3 100 4714106 2.010150073
9 195 3 100 8353398 2.010161487
1 192 3 100 43261 2.010166760
10 195 3 100 6161212 2.010187350
9 200 3 100 9479 2.010189584
13 200 3 100 362851 2.010192029
9 198 3 100 813073 2.010215253
0 193 3 100 144905 2.010255319
7 196 3 100 37979 2.010263514
13 196 3 100 47450 2.010274257
9 194 3 100 71535 2.010274550
7 206 3 100 70738 2.010282471
7 195 3 100 19799 2.010346280
13 198 3 100 1572239 2.010361513
14 197 3 100 17542801 2.010362281
2 207 3 100 1196304 2.010382848
9 202 3 100 5032738 2.010383298
9 193 3 100 6702938 2.010383826
14 200 3 100 6431704 2.010409331
13 196 3 100 3977 2.010428428
2 201 3 100 39594 2.010436718
2 200 3 100 4041975 2.010486201
2 202 3 100 11513 2.010494686
1 192 3 100 3730 2.010495553
11 194 3 100 4955707 2.010503686
11 195 3 100 45880 2.010510820
12 206 3 100 26035 2.010511627
4 202 3 100 10127 2.010527909
6 206 3 100 17315 2.010535062
0 193 3 100 8081 2.010542046
7 207 3 100 65280 2.010550862
7 197 3 100 7874207 2.010552819
12 203 3 100 1756556 2.010617195
4 195 3 100 10448 2.010633063
14 193 3 100 6599 2.010648006
13 193 3 100 1297626 2.010669748
9 192 3 100 5992110 2.010670123
1 201 3 100 27699665 2.010682589
12 192 3 100 3631 2.010686709
11 193 3 100 60371 2.010689511
6 200 3 100 1268963 2.010706474
8 202 3 100 64510 2.010707452
10 201 3 100 1318528 2.010725119
3 201 3 100 1939 2.010733502
6 192 3 100 47752 2.010737579
2 193 3 100 275686 2.010782752
0 207 3 100 2726323 2.010798270
9 197 3 100 546280 2.010799023
10 194 3 100 22904601 2.010802836
9 204 3 100 25163160 2.010805078
7 203 3 100 5933803 2.010817735
6 196 3 100 1038241 2.010822326
11 203 3 100 21594346 2.010828913
11 203 3 100 7258000 2.010840501
0 193 3 100 5880192 2.010845142
11 193 3 100 9508762 2.010885272
15 193 3 100 64761 2.010910337
1 199 3 100 29859 2.010912775
12 202 3 100 619403 2.010935177
15 203 3 100 7091522 2.010940651
1 207 3 100 67652 2.010943756
14 193 3 100 23410 2.010962502
8 204 3 100 3161824 2.011030520
5 205 3 100 26077 2.011031697
10 205 3 100 6004071 2.011042512
2 205 3 100 7428577 2.011060557
6 195 3 100 2799135 2.011090759
0 206 3 100 9033820 2.011093799
0 193 3 100 13185 2.011096859
13 195 3 100 2487501 2.011125962
12 192 3 100 8166868 2.011136802
4 193 3 100 15913621 2.011150619
2 196 3 100 44916 2.011159314
12 206 3 100 23708 2.011173637
14 195 3 100 36508 2.011216643
2 198 3 100 1761185 2.011239800
12 205 3 100 20361 2.011258777
4 202 3 100 106108 2.011260705
14 196 3 100 7189 2.011267847
4 206 3 100 1785592 2.011279260
12 207 3 100 129982 2.011306727
9 197 3 100 988413 2.011318699
7 204 3 100 7958513 2.011332909
13 195 3 100 25230 2.011335173
10 202 3 100 5817505 2.011348569
14 204 3 100 13847469 2.011361743
14 207 3 100 68913 2.011376185
6 192 3 100 4998726 2.011387917
9 202 3 100 614 2.011391232
14 200 3 100 739218 2.011432452
6 206 3 100 63115 2.011443450
12 203 3 100 8380971 2.011451497
3 197 3 100 5698 2.011499477
8 197 3 100 4859649 2.011546819
5 205 3 100 126398 2.011593394
1 194 3 100 174594 2.011611646
1 207 3 100 51948 2.011621818
7 201 3 100 45774 2.011631361
14 204 3 100 44744 2.011644748
5 205 3 100 20871 2.011663312
6 199 3 100 8750 2.011665201
7 199 3 100 4549564 2.011685092
5 206 3 100 1829 2.011721581
3 196 3 100 646598 2.011722571
4 207 3 100 1314580 2.011725618
2 202 3 100 31971 2.011731818
1 206 3 100 23584 2.011752479
9 193 3 100 228137 2.011764735
7 194 3 100 5197840 2.011776989
15 197 3 100 21569 2.011784392
0 204 3 100 9273175 2.011796347
8 193 3 100 47727 2.011830442
11 198 3 100 2577404 2.011834113
6 205 3 100 742951 2.011841193
0 199 3 100 45853 2.011857870
8 199 3 100 837242 2.011858107
9 207 3 100 95293 2.011861295
1 206 3 100 15436443 2.011874828
4 203 3 100 45124 2.011889280
12 196 3 100 35978 2.011890355
3 196 3 100 195255 2.011893307
8 193 3 100 1653683 2.011900513
14 200 3 100 709506 2.011901799
5 198 3 100 4141651 2.011910634
13 207 3 100 149116 2.011917048
6 196 3 100 1444271 2.011917984
9 201 3 100 22152 2.011950043
12 201 3 100 7466 2.011968054
0 207 3 100 27294 2.011985437
9 199 3 100 2204100 2.011985704
14 199 3 100 2462236 2.011999268
13 195 3 100 120302 2.012027364
0 201 3 100 1819560 2.012033905
15 204 3 100 93770 2.012053028
8 204 3 100 1495 2.012087448
12 201 3 100 3335 2.012090311
2 207 3 100 9789734 2.012123738
6 195 3 100 71928 2.012157769
7 199 3 100 5721 2.012160627
2 207 3 100 3262 2.012184693
4 202 3 100 67850 2.012200627
4 204 3 100 1548908 2.012214127
12 202 3 100 49035 2.012254931
2 201 3 100 1280765 2.012304275
2 197 3 100 26146 2.012314395
13 196 3 100 17978 2.012331830
9 205 3 100 64853 2.012405282
8 193 3 100 12567 2.012410670
12 199 3 100 12027 2.012413626
5 200 3 100 9436286 2.012435918
5 193 3 100 3042481 2.012453488
6 205 3 100 1313 2.012456835
12 193 3 100 32421 2.012467596
5 192 3 100 77345 2.012492935
8 205 3 100 2474 2.012496211
3 194 3 100 162533 2.012575650
15 204 3 100 4463371 2.012589587
0 200 3 100 657906 2.012594243
14 193 3 100 9602342 2.012607673
13 203 3 100 4021 2.012648701
3 198 3 100 70767 2.012658012
7 196 3 100 7333742 2.012666032
5 192 3 100 28117 2.012712026
13 199 3 100 15778656 2.012751690
13 206 3 100 44143 2.012753490
15 199 3 100 40323 2.012762495
10 196 3 100 24383 2.012781022
11 207 3 100 40558 2.012852600
1 193 3 100 1499797 2.012856456
10 201 3 100 4842 2.012866568
15 198 3 100 22102 2.012878993
15 198 3 100 1746923 2.012900046
10 194 3 100 595494 2.012917178
2 195 3 100 1887294 2.012960547
11 200 3 100 1389977 2.012969297
3 203 3 100 172485 2.012974503
2 195 3 100 47277 2.012980601
6 207 3 100 178152 2.012985929
7 198 3 100 1279798 2.013017155
11 194 3 100 293003 2.013037906
4 201 3 100 58227 2.013051525
11 198 3 100 66534 2.013058068
8 205 3 100 712390 2.013072728
15 197 3 100 58526 2.013082394
15 201 3 100 52050 2.013082681
10 199 3 100 5786 2.013109634
1 198 3 100 5393 2.013137919
9 197 3 100 48949 2.013198417
0 201 3 100 38440 2.013209306
12 199 3 100 7307 2.013267846
8 204 3 100 78303 2.013310816
12 198 3 100 18757310 2.013325974
13 197 3 100 5530 2.013327733
5 195 3 100 59287 2.013329282
13 199 3 100 9391 2.013343676
15 204 3 100 17827118 2.013375932
14 204 3 100 25784238 2.013381462
11 202 3 100 1287 2.013384733
8 194 3 100 290815 2.013398460
1 203 3 100 15261 2.013410898
4 203 3 100 8095 2.013468232
1 198 3 100 2580857 2.013477380
14 204 3 100 72023 2.013478426
5 195 3 100 37350 2.013483284
8 201 3 100 591733 2.013494118
