# 流源IP 目的IP 优先级pg 目的端口 数据量(Bytes) 流开始时间(s)
# src 		dst 	pg    		dport  	 size				start_time
24895
2 122 3 100 691 2.000227066
2 115 3 100 64817 2.000229076
4 113 3 100 3785 2.000230549
14 117 3 100 108998 2.000232247
8 117 3 100 31316 2.000233685
5 125 3 100 443 2.000235746
0 119 3 100 46707 2.000238020
3 125 3 100 68971 2.000240011
2 121 3 100 2290 2.000241024
12 115 3 100 295 2.000243597
15 114 3 100 485 2.000243714
15 122 3 100 538 2.000243949
11 127 3 100 4980416 2.000246362
12 126 3 100 690 2.000246485
2 122 3 100 6825 2.000251649
14 127 3 100 720 2.000254910
9 115 3 100 611 2.000258443
10 125 3 100 461 2.000262869
14 116 3 100 1525 2.000264250
10 115 3 100 649 2.000264422
13 113 3 100 1489 2.000264552
2 116 3 100 1354 2.000265293
5 120 3 100 687 2.000267373
7 116 3 100 87432 2.000268664
0 117 3 100 595 2.000268684
11 121 3 100 593 2.000269175
6 115 3 100 322 2.000274582
2 124 3 100 455 2.000276240
11 119 3 100 806 2.000279900
2 113 3 100 880 2.000281843
4 127 3 100 1956 2.000283768
1 127 3 100 2643501 2.000287852
5 120 3 100 299 2.000290264
3 121 3 100 35561 2.000290909
6 113 3 100 355 2.000291855
0 124 3 100 863 2.000296472
3 116 3 100 628 2.000301082
1 125 3 100 328 2.000302484
15 114 3 100 513 2.000302928
1 126 3 100 467 2.000305997
15 116 3 100 647 2.000306648
13 122 3 100 597 2.000307003
13 124 3 100 569 2.000310603
9 117 3 100 1488 2.000311029
12 122 3 100 315 2.000317461
11 114 3 100 8051310 2.000319462
2 121 3 100 989 2.000319876
4 124 3 100 80461 2.000320706
6 117 3 100 104964 2.000322570
12 123 3 100 651 2.000326155
7 127 3 100 1581 2.000328991
4 114 3 100 3938650 2.000329608
14 115 3 100 230057 2.000329973
12 115 3 100 910 2.000329975
12 116 3 100 210 2.000332209
13 116 3 100 4871 2.000334041
8 117 3 100 110493 2.000337452
0 121 3 100 964 2.000339496
13 113 3 100 700620 2.000340264
7 114 3 100 422 2.000340847
13 120 3 100 47532 2.000340886
8 127 3 100 314 2.000341462
15 118 3 100 1828528 2.000344070
5 112 3 100 681 2.000344531
14 127 3 100 306 2.000345752
14 127 3 100 481 2.000345951
10 123 3 100 332 2.000351062
8 118 3 100 891 2.000361054
0 127 3 100 305 2.000363757
2 115 3 100 82692 2.000364704
6 127 3 100 241062 2.000366566
2 116 3 100 449 2.000375491
5 117 3 100 661 2.000377589
4 123 3 100 266021 2.000379202
9 116 3 100 658 2.000380556
2 124 3 100 670 2.000382597
4 121 3 100 101087 2.000382759
9 115 3 100 309 2.000382983
11 125 3 100 360 2.000384667
4 113 3 100 3365 2.000384783
5 116 3 100 466 2.000388615
11 121 3 100 6620 2.000389304
10 118 3 100 52537 2.000390501
4 113 3 100 307 2.000390555
10 119 3 100 43029 2.000392310
1 120 3 100 40107 2.000392885
2 123 3 100 1034101 2.000393327
1 115 3 100 38673 2.000395290
0 124 3 100 1255 2.000395926
11 114 3 100 1364 2.000396613
10 126 3 100 8649 2.000398812
0 117 3 100 404 2.000399335
10 122 3 100 32584 2.000401357
7 122 3 100 653 2.000406581
4 122 3 100 33843 2.000406771
10 119 3 100 365 2.000410153
13 119 3 100 335 2.000411672
1 124 3 100 388 2.000412595
14 117 3 100 766 2.000413290
5 117 3 100 35884 2.000414948
14 113 3 100 32512 2.000419467
15 115 3 100 354 2.000422299
8 126 3 100 613 2.000422733
2 122 3 100 779 2.000423088
14 119 3 100 522 2.000423523
8 127 3 100 274 2.000424803
11 118 3 100 337 2.000425006
15 121 3 100 5161725 2.000425723
8 116 3 100 283581 2.000435139
1 117 3 100 368 2.000435547
6 123 3 100 1665 2.000437471
4 120 3 100 1895 2.000439001
15 114 3 100 669 2.000439507
0 124 3 100 967 2.000441781
10 112 3 100 45725 2.000443259
4 119 3 100 896 2.000446448
15 124 3 100 212025 2.000446623
6 127 3 100 42506 2.000446662
0 113 3 100 617 2.000447452
12 113 3 100 1712 2.000448866
5 112 3 100 869 2.000450012
8 124 3 100 90979 2.000450471
5 113 3 100 640 2.000453854
3 114 3 100 221 2.000459225
6 123 3 100 339 2.000463063
1 126 3 100 430 2.000463917
8 125 3 100 337 2.000465076
0 112 3 100 39582 2.000465408
5 122 3 100 474 2.000467991
10 121 3 100 35878 2.000469385
9 120 3 100 75773 2.000469485
14 114 3 100 679 2.000469527
1 112 3 100 483 2.000470774
15 114 3 100 608 2.000475234
6 126 3 100 381 2.000478073
6 118 3 100 665 2.000479249
3 120 3 100 324 2.000480374
5 117 3 100 71725 2.000480844
14 115 3 100 842 2.000483552
12 119 3 100 736 2.000484921
3 117 3 100 371 2.000486344
2 124 3 100 1897 2.000493056
11 121 3 100 375 2.000493127
10 125 3 100 34663 2.000493439
1 119 3 100 84102 2.000497981
12 127 3 100 148793 2.000498057
10 125 3 100 267175 2.000500366
0 119 3 100 339 2.000501331
10 114 3 100 566 2.000501833
5 122 3 100 504 2.000502198
13 118 3 100 513 2.000505865
11 116 3 100 31305 2.000506694
13 127 3 100 551 2.000510517
8 126 3 100 560 2.000513048
8 122 3 100 34403 2.000513751
0 122 3 100 48884 2.000514182
0 114 3 100 444 2.000515001
10 125 3 100 1476 2.000515163
8 114 3 100 1931 2.000523973
2 115 3 100 8386150 2.000526443
12 121 3 100 1020625 2.000527220
3 119 3 100 1283253 2.000528815
0 113 3 100 934 2.000530128
12 112 3 100 125102 2.000533453
2 125 3 100 9950103 2.000533657
2 119 3 100 1826 2.000536029
5 116 3 100 1603528 2.000537236
6 127 3 100 492 2.000538178
4 121 3 100 689 2.000538820
10 127 3 100 289 2.000541646
6 114 3 100 519 2.000543002
11 114 3 100 349 2.000543092
0 119 3 100 730 2.000543806
7 126 3 100 50948 2.000543848
14 117 3 100 1152 2.000545668
4 123 3 100 841 2.000545860
4 122 3 100 416 2.000554830
7 113 3 100 46017 2.000556975
5 118 3 100 80309 2.000557797
3 119 3 100 508 2.000558349
2 114 3 100 281 2.000558474
10 127 3 100 1595 2.000558685
2 124 3 100 39157 2.000559673
11 119 3 100 76467 2.000560408
13 127 3 100 551 2.000565528
12 113 3 100 39108 2.000566488
10 117 3 100 448 2.000566903
0 124 3 100 1962 2.000567000
15 112 3 100 1769 2.000571026
13 114 3 100 730362 2.000571487
15 120 3 100 541 2.000571682
1 123 3 100 688 2.000575659
11 126 3 100 184265 2.000577678
1 118 3 100 39355 2.000578250
4 114 3 100 613 2.000582119
7 114 3 100 451 2.000589366
7 124 3 100 952 2.000594785
3 113 3 100 1089 2.000595890
11 121 3 100 627 2.000598095
2 124 3 100 795955 2.000601999
8 114 3 100 1272 2.000604851
12 119 3 100 62 2.000605558
13 112 3 100 637 2.000608955
8 126 3 100 1005 2.000614886
3 122 3 100 38693 2.000617045
4 126 3 100 507 2.000620842
11 122 3 100 1305 2.000622979
1 117 3 100 48970 2.000623468
6 115 3 100 339 2.000627674
9 125 3 100 1245033 2.000630573
12 125 3 100 341 2.000631702
11 119 3 100 953 2.000637182
1 112 3 100 515 2.000637823
11 113 3 100 431 2.000637943
1 124 3 100 37766 2.000638411
9 125 3 100 225068 2.000643148
1 123 3 100 142315 2.000645637
3 121 3 100 60679 2.000649294
12 115 3 100 450 2.000651258
15 113 3 100 475 2.000659993
3 125 3 100 1321 2.000660096
11 127 3 100 699 2.000660922
6 125 3 100 248 2.000662117
11 116 3 100 80377 2.000664098
3 115 3 100 865 2.000665174
3 119 3 100 18331 2.000666500
2 120 3 100 1531 2.000666883
12 118 3 100 105393 2.000667346
0 119 3 100 439 2.000667453
9 115 3 100 48860 2.000671392
11 126 3 100 31002 2.000676235
14 123 3 100 186711 2.000677329
1 112 3 100 306 2.000677892
10 115 3 100 47113 2.000678046
12 116 3 100 326 2.000679572
0 125 3 100 222270 2.000680237
6 126 3 100 4409 2.000681240
3 125 3 100 39439 2.000684759
4 116 3 100 356 2.000684858
3 114 3 100 318 2.000685680
10 124 3 100 324 2.000688186
13 125 3 100 626 2.000693822
5 114 3 100 59941 2.000695413
2 126 3 100 492 2.000701811
2 124 3 100 664 2.000704827
1 125 3 100 70011 2.000706276
5 119 3 100 205 2.000708850
3 115 3 100 535 2.000715576
12 114 3 100 96962 2.000719012
6 125 3 100 32880 2.000723727
8 116 3 100 578 2.000724015
1 126 3 100 3140 2.000725182
7 120 3 100 11092 2.000729233
13 113 3 100 230 2.000733953
4 115 3 100 507 2.000739626
7 123 3 100 47289 2.000739721
7 115 3 100 31678 2.000740716
3 114 3 100 323 2.000742781
11 113 3 100 396 2.000742787
10 122 3 100 322 2.000745913
4 114 3 100 643 2.000747032
1 119 3 100 805 2.000747619
2 112 3 100 1758 2.000750202
7 116 3 100 110018 2.000751835
0 122 3 100 658 2.000754291
9 122 3 100 44920 2.000760259
4 120 3 100 260 2.000760432
9 124 3 100 634 2.000761313
2 124 3 100 461 2.000764093
2 127 3 100 398 2.000765495
10 115 3 100 79896 2.000768386
5 117 3 100 66027 2.000768719
6 121 3 100 172805 2.000768785
3 125 3 100 282 2.000769640
2 117 3 100 502 2.000770626
2 126 3 100 484 2.000771480
8 126 3 100 531 2.000783179
7 122 3 100 1112 2.000784804
14 127 3 100 3197 2.000785338
3 118 3 100 522 2.000785505
15 113 3 100 43099 2.000785747
13 126 3 100 898 2.000786560
15 119 3 100 1567 2.000786975
3 120 3 100 319 2.000788432
9 127 3 100 1733 2.000789650
6 123 3 100 959 2.000792607
4 117 3 100 823 2.000793912
4 125 3 100 945517 2.000794330
12 125 3 100 656 2.000800317
0 114 3 100 375 2.000805785
0 116 3 100 532 2.000806007
10 116 3 100 1694 2.000816037
14 118 3 100 141357 2.000816267
2 117 3 100 44897 2.000817751
15 122 3 100 31541 2.000821851
5 112 3 100 484 2.000827885
12 115 3 100 246 2.000833094
14 125 3 100 332 2.000833571
8 122 3 100 285259 2.000833614
13 112 3 100 61938 2.000834260
4 126 3 100 44475 2.000834549
13 125 3 100 152507 2.000834591
15 113 3 100 16393 2.000837174
13 124 3 100 665 2.000838044
1 116 3 100 651 2.000842038
5 125 3 100 608 2.000845150
15 117 3 100 43537 2.000846521
4 125 3 100 778607 2.000847020
9 113 3 100 554 2.000849806
14 123 3 100 104471 2.000850847
7 113 3 100 247477 2.000852240
2 113 3 100 306 2.000852714
15 126 3 100 572 2.000858792
3 122 3 100 848 2.000859548
15 118 3 100 531 2.000861339
15 120 3 100 604 2.000861670
11 115 3 100 8596390 2.000866761
13 125 3 100 320 2.000868049
8 120 3 100 46580 2.000874443
10 117 3 100 46187 2.000878997
8 119 3 100 473 2.000881058
1 119 3 100 523 2.000884277
12 127 3 100 545 2.000885106
0 125 3 100 175012 2.000887494
2 113 3 100 662 2.000891113
0 116 3 100 450 2.000895464
10 119 3 100 39123 2.000895758
5 123 3 100 473 2.000896349
15 127 3 100 656 2.000897130
1 117 3 100 87937 2.000898414
2 116 3 100 39641 2.000898831
0 125 3 100 358 2.000899319
7 114 3 100 324 2.000901562
5 113 3 100 763 2.000901871
7 113 3 100 225 2.000903354
15 122 3 100 684 2.000904315
8 127 3 100 33989 2.000908345
9 116 3 100 445 2.000908804
11 117 3 100 1575633 2.000909930
1 118 3 100 1964 2.000911179
7 121 3 100 741 2.000913509
15 119 3 100 585 2.000916649
3 115 3 100 928773 2.000917230
0 125 3 100 1879274 2.000920581
6 118 3 100 583 2.000922493
1 114 3 100 4908269 2.000924162
15 125 3 100 24340 2.000927145
6 118 3 100 772 2.000927682
2 120 3 100 364 2.000928083
1 116 3 100 404 2.000932179
15 115 3 100 869 2.000934268
4 127 3 100 690 2.000937522
6 116 3 100 49333 2.000938740
5 127 3 100 620 2.000938794
5 125 3 100 426 2.000941384
7 127 3 100 661 2.000941558
9 126 3 100 2321 2.000943832
15 127 3 100 1082 2.000946750
3 113 3 100 44038 2.000947601
11 126 3 100 171169 2.000948207
3 120 3 100 1059 2.000949418
15 116 3 100 66806 2.000949956
10 113 3 100 613 2.000954850
6 113 3 100 1155 2.000955278
14 122 3 100 1038 2.000955405
6 119 3 100 304 2.000956689
9 112 3 100 45205 2.000958344
9 116 3 100 1102 2.000958920
11 121 3 100 333 2.000959540
9 126 3 100 500 2.000963574
3 127 3 100 7327 2.000964746
14 117 3 100 352 2.000965029
3 125 3 100 82190 2.000965103
0 126 3 100 565 2.000968501
7 125 3 100 61385 2.000969452
15 116 3 100 16432 2.000976005
13 124 3 100 66415 2.000978112
11 115 3 100 623110 2.000978136
11 124 3 100 18749 2.000979107
15 126 3 100 98022 2.000979147
15 112 3 100 974 2.000979367
7 117 3 100 205 2.000984300
13 118 3 100 268 2.000984676
12 114 3 100 104862 2.000984750
15 119 3 100 662 2.000985005
3 125 3 100 345 2.000985044
4 123 3 100 559 2.000985275
0 120 3 100 642 2.000985768
12 119 3 100 730 2.000986632
0 120 3 100 695 2.000987349
15 115 3 100 544 2.000989671
3 116 3 100 498 2.000989676
9 124 3 100 42524 2.000989735
11 118 3 100 23228 2.000992089
15 118 3 100 4407 2.000993857
13 117 3 100 47406 2.000994448
5 117 3 100 1424 2.000995127
1 126 3 100 44532 2.000998908
12 121 3 100 410 2.000999640
8 126 3 100 667 2.001000260
6 116 3 100 1313 2.001001761
3 112 3 100 79467 2.001004096
0 126 3 100 8593 2.001007073
7 125 3 100 401 2.001013034
12 123 3 100 386 2.001017693
11 117 3 100 14149 2.001017901
1 124 3 100 300 2.001019178
2 116 3 100 247 2.001019720
15 113 3 100 79453 2.001019751
7 120 3 100 313 2.001021940
14 127 3 100 799 2.001023807
7 116 3 100 70869 2.001026164
15 124 3 100 586 2.001027054
3 117 3 100 553 2.001027368
8 113 3 100 106633 2.001027499
14 113 3 100 469 2.001028212
12 116 3 100 501 2.001034047
11 123 3 100 710 2.001034325
0 114 3 100 589 2.001036395
8 121 3 100 293 2.001037963
0 117 3 100 368 2.001043369
14 123 3 100 512 2.001045666
8 119 3 100 422 2.001046238
3 120 3 100 698 2.001047491
11 127 3 100 32106 2.001047745
10 112 3 100 327 2.001048716
0 112 3 100 953 2.001052324
3 125 3 100 358 2.001055604
10 121 3 100 330 2.001059016
3 126 3 100 407 2.001059434
7 126 3 100 404 2.001066011
8 114 3 100 1433 2.001066619
4 120 3 100 299 2.001066772
4 126 3 100 78701 2.001066991
11 114 3 100 30947 2.001067115
2 124 3 100 32228 2.001069800
8 115 3 100 57287 2.001069874
2 127 3 100 31897 2.001070653
1 123 3 100 697 2.001072980
11 120 3 100 634652 2.001073087
7 126 3 100 73143 2.001078907
2 122 3 100 229741 2.001079274
4 119 3 100 556 2.001083052
1 120 3 100 59943 2.001084798
14 125 3 100 362 2.001085305
6 112 3 100 370 2.001089247
13 127 3 100 1052 2.001089765
5 119 3 100 67160 2.001091636
1 112 3 100 1135 2.001091987
5 123 3 100 434 2.001094197
0 115 3 100 92 2.001097523
11 114 3 100 1536 2.001101026
4 119 3 100 13655 2.001102773
3 125 3 100 697 2.001103595
5 112 3 100 651 2.001107144
10 113 3 100 680 2.001109170
5 123 3 100 94900 2.001109336
12 125 3 100 479 2.001111252
5 120 3 100 840 2.001111426
7 125 3 100 263 2.001112606
5 118 3 100 931084 2.001114808
14 119 3 100 953 2.001117787
11 122 3 100 332 2.001119835
0 120 3 100 55394 2.001121260
5 117 3 100 584 2.001121410
0 122 3 100 516841 2.001123138
9 116 3 100 16387 2.001123412
2 114 3 100 1629164 2.001124510
5 118 3 100 1013 2.001126323
10 112 3 100 458 2.001126403
2 126 3 100 333 2.001128506
10 124 3 100 540 2.001131357
13 114 3 100 319 2.001132574
9 123 3 100 363 2.001133576
5 126 3 100 63891 2.001136540
0 125 3 100 46323 2.001137985
10 119 3 100 6818 2.001138659
2 123 3 100 581 2.001139924
8 118 3 100 336 2.001140511
3 114 3 100 1378 2.001141235
12 115 3 100 349 2.001141713
1 113 3 100 835 2.001143539
3 112 3 100 1802 2.001144746
1 112 3 100 224 2.001144797
11 115 3 100 713 2.001146531
15 113 3 100 332 2.001147125
1 126 3 100 85429 2.001147230
0 113 3 100 414550 2.001149664
13 122 3 100 593 2.001153489
1 120 3 100 400 2.001154041
12 123 3 100 717 2.001156802
3 117 3 100 316 2.001162329
7 124 3 100 672 2.001162675
2 124 3 100 338 2.001162742
1 119 3 100 111968 2.001163566
15 122 3 100 885 2.001164423
2 118 3 100 313 2.001166130
4 112 3 100 656 2.001176763
8 119 3 100 947 2.001181249
12 116 3 100 518 2.001182764
1 123 3 100 810 2.001188577
10 113 3 100 968 2.001190784
15 126 3 100 345 2.001192378
13 119 3 100 799 2.001192531
3 114 3 100 121091 2.001192629
15 121 3 100 141573 2.001196420
3 119 3 100 692 2.001200295
5 127 3 100 683 2.001200372
13 113 3 100 680 2.001201715
11 123 3 100 697 2.001201845
12 124 3 100 343 2.001206372
5 120 3 100 777 2.001212648
10 116 3 100 777 2.001214690
5 116 3 100 803 2.001217439
4 121 3 100 30791 2.001221609
13 121 3 100 738 2.001222883
9 121 3 100 632 2.001223513
4 115 3 100 479 2.001229191
6 122 3 100 459 2.001229394
5 124 3 100 277 2.001231639
11 122 3 100 342 2.001232855
6 117 3 100 437 2.001235487
14 124 3 100 430 2.001235594
6 115 3 100 220603 2.001237577
1 119 3 100 403515 2.001237613
1 120 3 100 36102 2.001239762
3 119 3 100 850 2.001240019
7 112 3 100 612 2.001241472
1 113 3 100 57554 2.001241813
11 124 3 100 206 2.001243308
8 112 3 100 460 2.001243339
5 117 3 100 610 2.001243616
8 113 3 100 627 2.001244560
15 116 3 100 1998 2.001247676
13 117 3 100 316 2.001248710
12 125 3 100 6296 2.001248857
7 115 3 100 487 2.001259559
14 121 3 100 294 2.001261016
3 122 3 100 584 2.001264333
5 123 3 100 479 2.001265923
4 125 3 100 14655 2.001268639
1 125 3 100 1059 2.001268806
0 121 3 100 32952 2.001269938
3 113 3 100 659548 2.001275301
8 124 3 100 310 2.001276416
12 122 3 100 385 2.001277016
5 113 3 100 479 2.001280202
15 122 3 100 301 2.001283219
12 119 3 100 2262 2.001285571
2 124 3 100 188689 2.001287477
12 125 3 100 572 2.001292911
8 123 3 100 5289 2.001296987
7 113 3 100 811 2.001297076
9 124 3 100 306 2.001298735
11 120 3 100 6257 2.001305317
4 112 3 100 893 2.001305822
3 123 3 100 319 2.001308017
2 124 3 100 379 2.001310367
14 122 3 100 118779 2.001310581
7 117 3 100 3663 2.001312910
0 120 3 100 369 2.001313344
14 123 3 100 51541 2.001316681
2 126 3 100 427 2.001316719
4 114 3 100 496 2.001321257
13 113 3 100 560 2.001324105
4 112 3 100 529 2.001325075
3 118 3 100 404 2.001325880
1 127 3 100 1012 2.001327032
4 118 3 100 1423 2.001327222
0 124 3 100 302 2.001327943
1 114 3 100 215 2.001333985
1 122 3 100 621 2.001337200
13 115 3 100 5494447 2.001338780
15 112 3 100 786 2.001339708
7 123 3 100 112851 2.001340831
7 119 3 100 643 2.001343354
11 124 3 100 586 2.001345238
10 127 3 100 616710 2.001345952
14 123 3 100 362 2.001349439
1 124 3 100 303 2.001350445
10 127 3 100 248 2.001352768
14 125 3 100 424 2.001352930
13 120 3 100 2135 2.001355510
13 120 3 100 808 2.001358415
3 126 3 100 1266 2.001361736
1 112 3 100 86004 2.001362664
3 113 3 100 148243 2.001364260
14 114 3 100 33774 2.001364776
7 114 3 100 606 2.001365397
7 118 3 100 969 2.001366445
6 127 3 100 808 2.001369266
12 124 3 100 35347 2.001372076
11 122 3 100 542 2.001375694
8 126 3 100 730 2.001385220
11 118 3 100 831 2.001391671
9 122 3 100 1224850 2.001393633
11 122 3 100 1084 2.001393647
13 125 3 100 332 2.001401211
14 120 3 100 633 2.001410838
0 127 3 100 47784 2.001411597
8 115 3 100 86356 2.001414799
2 116 3 100 2310 2.001417032
5 119 3 100 410 2.001423692
7 122 3 100 115692 2.001423716
3 119 3 100 4311 2.001425245
13 120 3 100 837355 2.001428242
12 112 3 100 361 2.001428630
1 114 3 100 817 2.001430758
0 127 3 100 42016 2.001431220
2 112 3 100 5086 2.001431436
11 123 3 100 35 2.001434357
14 117 3 100 343 2.001435679
15 120 3 100 882 2.001436499
13 116 3 100 75682 2.001438805
3 124 3 100 637 2.001444820
9 124 3 100 396 2.001446244
12 119 3 100 547 2.001452064
3 115 3 100 429 2.001453048
0 126 3 100 49500 2.001456170
15 113 3 100 643 2.001456705
13 117 3 100 483 2.001457384
10 126 3 100 70928 2.001457650
8 114 3 100 328 2.001458271
15 118 3 100 335 2.001459730
0 121 3 100 44965 2.001461326
9 114 3 100 586 2.001461765
11 124 3 100 432 2.001462304
11 127 3 100 1375 2.001464853
14 114 3 100 55146 2.001473525
13 120 3 100 1729 2.001476279
12 123 3 100 935 2.001476567
1 126 3 100 326 2.001480734
11 125 3 100 49114 2.001481311
8 120 3 100 33252 2.001482921
9 114 3 100 484 2.001483297
1 115 3 100 315 2.001484604
4 125 3 100 301 2.001486293
11 117 3 100 628 2.001489045
13 124 3 100 194 2.001489697
7 122 3 100 610 2.001490018
0 118 3 100 897 2.001491060
0 121 3 100 307 2.001494540
6 124 3 100 275 2.001495796
11 125 3 100 6087 2.001498861
8 121 3 100 1290 2.001500984
4 113 3 100 805 2.001501930
0 120 3 100 3177707 2.001505615
4 123 3 100 77729 2.001507075
13 116 3 100 418 2.001507633
12 122 3 100 892 2.001510970
11 122 3 100 347 2.001512273
10 116 3 100 4234358 2.001513185
4 114 3 100 78337 2.001513547
10 126 3 100 928 2.001515818
8 123 3 100 39436 2.001516249
3 117 3 100 464 2.001516626
6 124 3 100 58043 2.001516689
11 114 3 100 41971 2.001520724
6 119 3 100 4598324 2.001522049
14 114 3 100 1313 2.001522624
5 112 3 100 234 2.001524039
11 125 3 100 1757 2.001531846
15 124 3 100 214824 2.001531908
7 114 3 100 40569 2.001532629
15 126 3 100 111987 2.001533079
2 113 3 100 3593 2.001533738
5 114 3 100 660 2.001534562
2 122 3 100 568 2.001535353
9 126 3 100 47158 2.001540312
1 115 3 100 625 2.001542942
5 113 3 100 1054 2.001543800
2 117 3 100 521 2.001549344
12 121 3 100 463 2.001549827
11 124 3 100 329 2.001553138
13 125 3 100 14589 2.001554474
12 114 3 100 447 2.001554959
1 120 3 100 598 2.001555128
14 117 3 100 43901 2.001556933
7 112 3 100 572 2.001557090
0 122 3 100 501 2.001557385
5 123 3 100 405 2.001559846
9 126 3 100 400 2.001562451
2 115 3 100 34868 2.001562986
5 124 3 100 183527 2.001564457
5 114 3 100 44600 2.001565111
10 118 3 100 481 2.001565845
5 118 3 100 492 2.001567393
3 119 3 100 341 2.001574757
15 126 3 100 521 2.001575950
3 122 3 100 4650 2.001578759
14 127 3 100 571 2.001584948
15 112 3 100 567 2.001587465
13 125 3 100 758 2.001587528
4 119 3 100 4962 2.001588705
13 126 3 100 552 2.001589480
6 120 3 100 456 2.001592098
9 118 3 100 651 2.001593949
13 121 3 100 402 2.001594574
1 123 3 100 438 2.001597918
15 119 3 100 472 2.001598229
11 123 3 100 23469 2.001598573
5 123 3 100 391 2.001601748
4 112 3 100 69615 2.001603048
5 127 3 100 584 2.001604192
5 126 3 100 618 2.001604227
9 112 3 100 964 2.001605299
6 124 3 100 628 2.001607113
1 127 3 100 434 2.001607232
4 121 3 100 978 2.001607285
0 120 3 100 757 2.001609036
15 122 3 100 1695 2.001609086
12 124 3 100 561 2.001609471
3 127 3 100 471 2.001612130
14 123 3 100 621 2.001613353
1 121 3 100 318 2.001618022
9 116 3 100 33757 2.001622984
1 112 3 100 34109 2.001623135
5 119 3 100 308 2.001624444
14 112 3 100 42748 2.001626308
4 123 3 100 75506 2.001630920
4 121 3 100 816 2.001632887
0 118 3 100 1918 2.001633375
8 116 3 100 114279 2.001634462
13 127 3 100 251 2.001634960
6 117 3 100 546 2.001635399
15 120 3 100 482 2.001635800
4 124 3 100 630 2.001635881
