# 流源IP 目的IP 优先级pg 目的端口 数据量(Bytes) 流开始时间(s)
# src 		dst 	pg    		dport  	 size				start_time
7409
12 114 3 100 2102 2.000248382
5 124 3 100 2796 2.000248659
14 119 3 100 7343 2.000249147
4 114 3 100 5693 2.000249800
15 114 3 100 175 2.000250965
5 121 3 100 25224 2.000250986
10 119 3 100 14688 2.000251219
0 121 3 100 9334 2.000251652
4 120 3 100 1633752 2.000251885
6 113 3 100 6273 2.000252948
11 122 3 100 14806 2.000253307
15 118 3 100 114494 2.000253728
4 115 3 100 7034 2.000254877
8 122 3 100 64022 2.000256687
9 117 3 100 5384 2.000256970
13 112 3 100 28460 2.000257107
5 113 3 100 5322 2.000257319
4 118 3 100 54579 2.000257452
13 115 3 100 6081 2.000258240
4 123 3 100 7200 2.000259635
9 117 3 100 5864 2.000261135
9 126 3 100 6205 2.000261154
15 121 3 100 13977 2.000263138
2 121 3 100 94357 2.000263796
4 127 3 100 822 2.000264035
14 120 3 100 1313300 2.000265392
3 116 3 100 4595 2.000265923
13 123 3 100 6083 2.000266526
11 115 3 100 2203 2.000266658
0 127 3 100 3584 2.000267274
4 125 3 100 53095 2.000269432
8 116 3 100 7690 2.000269747
15 121 3 100 4931 2.000269916
15 122 3 100 360 2.000270591
0 122 3 100 31857 2.000270800
10 116 3 100 3649 2.000270920
13 125 3 100 13921 2.000271644
2 115 3 100 155865 2.000273119
5 117 3 100 713 2.000273837
10 112 3 100 2563 2.000274341
12 114 3 100 2409 2.000274497
1 116 3 100 4487 2.000274676
2 114 3 100 2848 2.000275757
7 126 3 100 784 2.000276144
10 125 3 100 1650 2.000276633
5 123 3 100 4244 2.000277089
5 114 3 100 13741 2.000277292
15 123 3 100 5420 2.000277405
4 114 3 100 310 2.000278505
11 119 3 100 6577 2.000280010
13 115 3 100 7444 2.000280064
0 119 3 100 14274 2.000280084
1 125 3 100 5110 2.000280869
14 112 3 100 5487 2.000281145
14 124 3 100 74896 2.000281230
10 116 3 100 4066 2.000282225
12 124 3 100 1317 2.000282492
14 125 3 100 6054 2.000283202
12 116 3 100 344 2.000283636
15 112 3 100 5830 2.000284346
2 117 3 100 1374 2.000287003
5 123 3 100 1473176 2.000287761
10 119 3 100 5203 2.000289728
14 126 3 100 5636 2.000291519
9 125 3 100 3963 2.000292036
0 117 3 100 8869 2.000292714
7 112 3 100 7722 2.000293011
2 113 3 100 5446 2.000294487
3 125 3 100 7019 2.000294649
3 125 3 100 1011 2.000294732
5 118 3 100 3275 2.000296030
2 121 3 100 11799 2.000296588
3 126 3 100 4452 2.000296733
10 119 3 100 1000 2.000298028
3 116 3 100 7599 2.000298282
9 124 3 100 6455 2.000299115
7 125 3 100 8643 2.000299767
10 123 3 100 7598 2.000300305
11 115 3 100 7310 2.000300701
12 123 3 100 22145 2.000301553
2 121 3 100 12647 2.000301801
11 123 3 100 27527 2.000303132
13 123 3 100 4668 2.000303870
0 122 3 100 4708 2.000304014
1 122 3 100 6172 2.000304064
2 114 3 100 7013 2.000304582
4 122 3 100 17728 2.000304806
15 118 3 100 2581 2.000305854
10 125 3 100 121171 2.000306236
1 115 3 100 16862 2.000307668
11 126 3 100 6477 2.000307965
0 117 3 100 114963 2.000308303
3 118 3 100 481 2.000308839
1 127 3 100 1515 2.000308946
6 122 3 100 6145 2.000309195
6 119 3 100 21328 2.000309400
12 121 3 100 7716 2.000309649
7 122 3 100 7754 2.000309745
1 113 3 100 3804 2.000311491
1 117 3 100 89178 2.000312720
0 116 3 100 2312 2.000313141
10 126 3 100 681 2.000313505
10 117 3 100 5514 2.000314358
15 127 3 100 3816 2.000315120
14 118 3 100 89385 2.000315250
4 127 3 100 5583 2.000315275
9 117 3 100 7618 2.000315567
6 119 3 100 15120 2.000315851
8 121 3 100 7212 2.000315852
10 118 3 100 12820 2.000316052
4 123 3 100 1853 2.000316663
2 117 3 100 7930 2.000316872
4 123 3 100 4149 2.000317413
11 127 3 100 7761 2.000318666
14 112 3 100 7526 2.000318847
11 121 3 100 27699 2.000318849
15 113 3 100 5386 2.000319408
14 123 3 100 16715 2.000320115
3 126 3 100 5868 2.000321109
11 115 3 100 7358 2.000322649
10 114 3 100 6781 2.000322924
3 121 3 100 6993 2.000325409
4 120 3 100 3840 2.000326094
2 114 3 100 324 2.000326247
0 122 3 100 951 2.000326425
6 122 3 100 6225 2.000326994
7 122 3 100 93 2.000327628
7 114 3 100 4737 2.000328718
14 126 3 100 27983 2.000330245
15 127 3 100 5332 2.000331585
7 118 3 100 10510 2.000336442
15 117 3 100 5079 2.000336785
3 126 3 100 12482 2.000337216
6 127 3 100 447 2.000337723
6 123 3 100 16312 2.000337759
7 120 3 100 4023 2.000338465
6 113 3 100 3317 2.000338603
9 112 3 100 6199 2.000338761
0 120 3 100 5835 2.000338935
12 125 3 100 754 2.000339619
11 125 3 100 52808 2.000339957
15 118 3 100 7658 2.000341139
14 121 3 100 3474 2.000342287
0 114 3 100 6014 2.000342492
7 113 3 100 6000 2.000342997
12 125 3 100 8049 2.000343750
7 118 3 100 7827 2.000344409
13 112 3 100 7215 2.000344726
1 118 3 100 6378 2.000345261
11 112 3 100 2349 2.000347969
1 121 3 100 174 2.000348863
3 122 3 100 4405 2.000349238
9 123 3 100 16256 2.000349627
6 126 3 100 6251 2.000350139
14 121 3 100 13002 2.000350245
11 123 3 100 3692 2.000351351
10 115 3 100 6289 2.000352340
0 116 3 100 2333 2.000352808
5 116 3 100 1779 2.000353847
0 123 3 100 7865 2.000354544
3 120 3 100 4186 2.000355291
12 122 3 100 7698 2.000355943
7 118 3 100 70833 2.000357071
5 127 3 100 12293 2.000357095
7 123 3 100 13286 2.000357196
9 121 3 100 1861922 2.000357501
6 122 3 100 27837 2.000358550
12 120 3 100 5799 2.000359834
8 127 3 100 23481 2.000360102
15 127 3 100 4500 2.000361986
9 125 3 100 6661 2.000362202
5 122 3 100 7138 2.000363377
5 127 3 100 2370 2.000364389
15 126 3 100 2609 2.000364539
15 125 3 100 474668 2.000364570
9 123 3 100 7102 2.000364904
4 120 3 100 1279091 2.000365829
15 117 3 100 29167 2.000366024
11 122 3 100 26873 2.000366222
5 118 3 100 5192 2.000366328
12 121 3 100 7211 2.000367627
8 113 3 100 7173 2.000368376
3 117 3 100 7319 2.000368696
15 116 3 100 4953 2.000369326
12 122 3 100 5360 2.000369486
4 119 3 100 4281 2.000371152
0 123 3 100 1904 2.000372062
11 125 3 100 2140 2.000372121
7 122 3 100 4357 2.000372784
10 126 3 100 13092 2.000372826
15 119 3 100 7357 2.000373477
0 118 3 100 5331 2.000374715
13 122 3 100 6248 2.000376257
13 123 3 100 10790 2.000376312
15 119 3 100 5721 2.000377136
4 117 3 100 5878 2.000377518
6 122 3 100 8843 2.000377898
14 125 3 100 5460 2.000378933
1 126 3 100 8827 2.000379125
6 117 3 100 9741 2.000380089
5 116 3 100 22406 2.000380364
10 118 3 100 13204 2.000381995
10 115 3 100 7878 2.000382779
4 123 3 100 20958 2.000383575
0 114 3 100 5535 2.000383753
8 120 3 100 508 2.000386460
13 112 3 100 1209 2.000386558
2 116 3 100 6876 2.000387408
0 123 3 100 1232 2.000387685
2 112 3 100 5996 2.000388361
12 116 3 100 17618 2.000388397
1 112 3 100 3429 2.000388702
1 123 3 100 7233 2.000388932
14 115 3 100 30196 2.000389531
11 126 3 100 2788 2.000389762
0 121 3 100 105012 2.000390051
3 127 3 100 5348 2.000390413
8 121 3 100 1653171 2.000390731
1 118 3 100 11709 2.000390881
2 113 3 100 83629 2.000390901
5 116 3 100 11013 2.000390929
7 127 3 100 31842 2.000391050
6 113 3 100 7357 2.000391626
3 124 3 100 952 2.000391700
4 112 3 100 7286 2.000391721
2 121 3 100 7004 2.000392710
3 114 3 100 81913 2.000394185
15 124 3 100 3918 2.000394665
5 114 3 100 2315 2.000394840
15 125 3 100 7602 2.000395261
5 121 3 100 3153 2.000395618
2 122 3 100 119579 2.000396911
14 115 3 100 6201 2.000397253
0 123 3 100 811 2.000397280
4 121 3 100 3870 2.000397453
4 114 3 100 5262 2.000397540
1 116 3 100 5260 2.000398201
11 127 3 100 11863 2.000398247
13 117 3 100 7448 2.000398821
2 122 3 100 5704 2.000399204
11 123 3 100 2285 2.000399594
3 113 3 100 6192 2.000399605
11 118 3 100 4812 2.000400587
6 127 3 100 7334 2.000400698
4 121 3 100 5025 2.000400835
11 126 3 100 4144 2.000400988
8 124 3 100 2166 2.000401314
5 127 3 100 27768 2.000401949
13 127 3 100 5216 2.000402351
12 120 3 100 60486 2.000402363
0 124 3 100 7152 2.000402424
11 121 3 100 1854 2.000403484
8 112 3 100 20324 2.000406015
13 125 3 100 3453 2.000406445
7 127 3 100 4027 2.000406647
0 127 3 100 7192 2.000408387
11 112 3 100 4142 2.000409347
15 120 3 100 6870 2.000409452
15 125 3 100 37539 2.000410957
13 114 3 100 55550 2.000411524
5 122 3 100 1908 2.000411799
13 115 3 100 3191 2.000411947
15 121 3 100 50364 2.000412724
3 127 3 100 6984 2.000413233
13 120 3 100 31801 2.000413594
0 117 3 100 6337 2.000414684
6 115 3 100 2091 2.000415303
3 126 3 100 7868 2.000416284
1 119 3 100 1464 2.000416372
2 113 3 100 24669 2.000416616
0 112 3 100 7905 2.000416774
5 122 3 100 4398 2.000417164
1 116 3 100 1265 2.000417764
1 112 3 100 6999 2.000417896
4 118 3 100 2163 2.000418634
7 115 3 100 7425 2.000420796
2 115 3 100 3338 2.000421941
3 115 3 100 7384 2.000422215
4 113 3 100 6527 2.000422517
9 125 3 100 5804 2.000422625
7 123 3 100 8479 2.000423389
0 118 3 100 6466 2.000425130
10 114 3 100 5744 2.000425192
11 119 3 100 6849 2.000425651
7 123 3 100 37918 2.000426210
8 127 3 100 126706 2.000427384
11 115 3 100 57254 2.000427658
14 125 3 100 5237 2.000428122
6 117 3 100 5772 2.000429566
8 114 3 100 3446 2.000430525
10 119 3 100 9708 2.000432056
14 112 3 100 387 2.000432718
13 113 3 100 7388 2.000433178
9 124 3 100 731 2.000433797
15 118 3 100 5905 2.000434732
15 117 3 100 15022 2.000435337
5 119 3 100 1867 2.000435444
5 126 3 100 25015 2.000435691
12 113 3 100 6662 2.000436591
15 112 3 100 4056 2.000437457
7 122 3 100 4820 2.000437685
12 114 3 100 23915 2.000438274
3 119 3 100 5303 2.000441400
1 127 3 100 6389 2.000442119
8 114 3 100 8921 2.000443269
8 119 3 100 4318 2.000448056
7 125 3 100 5245 2.000448325
1 114 3 100 4476 2.000448475
9 116 3 100 7478 2.000449259
8 120 3 100 95 2.000449264
5 122 3 100 309 2.000449865
3 125 3 100 2988 2.000450429
15 115 3 100 1899 2.000450540
11 115 3 100 4413 2.000450906
15 119 3 100 1726451 2.000451240
11 116 3 100 5882 2.000451751
8 112 3 100 22083 2.000453304
6 117 3 100 45 2.000453458
8 124 3 100 19415 2.000455917
4 127 3 100 6498 2.000456650
12 119 3 100 4832 2.000457750
8 119 3 100 4532 2.000460265
14 117 3 100 2270 2.000462084
3 117 3 100 9923 2.000462522
7 115 3 100 7760 2.000464533
14 119 3 100 6368 2.000464757
12 123 3 100 12866 2.000465192
7 116 3 100 11263 2.000465253
8 112 3 100 48733 2.000466908
0 127 3 100 6875 2.000467073
4 114 3 100 5205 2.000467215
0 119 3 100 44380 2.000468072
13 122 3 100 639 2.000468299
2 117 3 100 13257 2.000470981
3 119 3 100 4225 2.000471053
13 115 3 100 1342 2.000471274
7 122 3 100 6276 2.000471625
13 124 3 100 5151 2.000472739
11 125 3 100 5555 2.000473686
13 125 3 100 5626 2.000473857
1 123 3 100 5708 2.000474161
13 121 3 100 7919 2.000474168
7 124 3 100 2313 2.000475017
13 112 3 100 98175 2.000475227
9 123 3 100 2872 2.000475279
9 124 3 100 30786 2.000475355
11 127 3 100 4265 2.000476239
15 126 3 100 1426 2.000476765
9 115 3 100 493 2.000477352
2 122 3 100 69386 2.000478756
11 120 3 100 10713 2.000479524
3 121 3 100 523 2.000480260
1 119 3 100 19609 2.000480769
2 123 3 100 6665 2.000480786
11 122 3 100 23441 2.000481617
10 114 3 100 14655 2.000481655
7 116 3 100 91743 2.000481657
6 125 3 100 7598 2.000482622
12 122 3 100 6126 2.000482828
10 114 3 100 6951 2.000483973
7 121 3 100 249528 2.000484107
2 122 3 100 25154 2.000485218
5 115 3 100 4981 2.000485255
7 120 3 100 15118 2.000485799
13 113 3 100 5569 2.000486053
2 112 3 100 6158 2.000486367
1 120 3 100 6262 2.000488008
10 127 3 100 1603 2.000488759
11 126 3 100 6391 2.000490421
5 117 3 100 5178 2.000491501
12 117 3 100 118287 2.000491751
7 122 3 100 4701 2.000491780
10 116 3 100 4096 2.000493000
2 123 3 100 20078 2.000493640
13 114 3 100 4688 2.000496173
13 112 3 100 5631 2.000496431
1 119 3 100 12766 2.000496941
1 121 3 100 805 2.000499513
11 113 3 100 7581 2.000500337
5 114 3 100 5444 2.000500499
7 117 3 100 7174 2.000501526
2 124 3 100 530 2.000503053
3 127 3 100 6281 2.000503265
4 120 3 100 12822 2.000503865
10 112 3 100 7859 2.000503895
15 125 3 100 3745 2.000504697
4 122 3 100 12918 2.000504884
5 120 3 100 5602 2.000505158
11 124 3 100 6664 2.000505278
11 126 3 100 41458 2.000505600
6 127 3 100 2902 2.000506231
9 118 3 100 20330 2.000507490
12 120 3 100 3483 2.000508808
15 125 3 100 5040 2.000509219
2 125 3 100 4800 2.000509297
7 126 3 100 5228 2.000509661
7 123 3 100 6832 2.000509701
11 113 3 100 2980 2.000512965
0 122 3 100 215519 2.000512976
8 121 3 100 5345 2.000513053
14 127 3 100 7107 2.000513849
9 126 3 100 3180 2.000515763
0 119 3 100 15050 2.000516554
2 112 3 100 10626 2.000517030
11 123 3 100 11529 2.000519019
12 119 3 100 1538 2.000519245
5 127 3 100 4567 2.000520043
5 115 3 100 4553 2.000520725
11 120 3 100 1748 2.000521458
5 122 3 100 10343 2.000521608
11 123 3 100 277 2.000522324
10 123 3 100 5548 2.000523782
10 115 3 100 8016 2.000524064
2 125 3 100 4389 2.000524514
4 126 3 100 113005 2.000525319
3 116 3 100 6439 2.000525913
3 117 3 100 3141 2.000526651
10 114 3 100 1969677 2.000526763
15 124 3 100 25516 2.000527743
8 115 3 100 4880 2.000528201
11 124 3 100 7017 2.000528360
6 122 3 100 9155 2.000528683
6 120 3 100 289 2.000528769
11 126 3 100 122408 2.000530838
11 127 3 100 7142 2.000532540
10 114 3 100 41843 2.000533097
15 124 3 100 11849 2.000533942
0 117 3 100 7331 2.000534122
7 121 3 100 4053 2.000534469
15 113 3 100 11290 2.000535361
2 114 3 100 811 2.000536135
4 121 3 100 875427 2.000536947
4 113 3 100 6543 2.000537010
1 120 3 100 25319 2.000537279
6 120 3 100 16409 2.000537311
13 127 3 100 5815 2.000541671
12 116 3 100 1999 2.000542489
9 124 3 100 10691 2.000542899
9 125 3 100 2194 2.000543020
15 114 3 100 14091 2.000543101
8 112 3 100 4887 2.000543485
10 126 3 100 5335 2.000544126
0 118 3 100 7581 2.000545613
14 118 3 100 8121 2.000545641
11 126 3 100 16588 2.000546494
12 122 3 100 13534 2.000548913
5 118 3 100 4509 2.000549087
5 116 3 100 8625 2.000549937
14 127 3 100 5459 2.000551797
7 117 3 100 5867 2.000553098
7 114 3 100 6294 2.000553540
3 122 3 100 2518 2.000553840
4 112 3 100 4288 2.000555420
1 122 3 100 4343 2.000557417
8 115 3 100 2596 2.000558064
12 124 3 100 109027 2.000558333
6 114 3 100 6419 2.000558745
4 125 3 100 4158 2.000559053
12 127 3 100 6263 2.000560694
1 115 3 100 1409 2.000562277
14 121 3 100 5524 2.000562470
0 113 3 100 5391 2.000563202
5 114 3 100 107730 2.000563259
6 124 3 100 3087 2.000563857
13 113 3 100 5763 2.000563896
8 127 3 100 4654 2.000564079
