# 流源IP 目的IP 优先级pg 目的端口 数据量(Bytes) 流开始时间(s)
# src 		dst 	pg    		dport  	 size				start_time
5851
57 29 3 100 49354 2.000343869
91 1 3 100 3539 2.000345543
73 18 3 100 54745 2.000349776
34 117 3 100 4835 2.000350412
46 63 3 100 9948 2.000350493
62 4 3 100 45766 2.000350523
19 57 3 100 61994 2.000350718
103 76 3 100 23134026 2.000350894
25 86 3 100 1809470 2.000351651
77 83 3 100 8011395 2.000352513
9 101 3 100 10609387 2.000352951
124 108 3 100 160550 2.000353183
62 74 3 100 27415 2.000353694
56 117 3 100 95829 2.000355213
68 61 3 100 9718546 2.000356025
65 122 3 100 556748 2.000356212
24 34 3 100 129535 2.000356965
121 2 3 100 363388 2.000357057
60 40 3 100 62508 2.000357541
114 99 3 100 29199 2.000358895
79 39 3 100 17935196 2.000359790
7 31 3 100 1216874 2.000362265
116 17 3 100 59544 2.000366473
65 37 3 100 173780 2.000366678
86 23 3 100 20131523 2.000368351
120 111 3 100 4938 2.000369677
41 1 3 100 37381 2.000375847
49 107 3 100 7198 2.000379198
47 109 3 100 9984 2.000380298
49 80 3 100 1854 2.000381303
40 57 3 100 219286 2.000381545
119 16 3 100 64455 2.000382475
113 102 3 100 689000 2.000383300
52 100 3 100 696696 2.000384011
68 29 3 100 49964 2.000384492
111 43 3 100 2592894 2.000384813
90 70 3 100 28708 2.000384819
10 22 3 100 779 2.000386015
21 124 3 100 2461 2.000386853
111 87 3 100 22023 2.000387101
39 99 3 100 48036 2.000388791
24 13 3 100 4034899 2.000390294
86 54 3 100 56677 2.000391168
91 113 3 100 1610787 2.000391821
102 7 3 100 19439555 2.000391836
16 4 3 100 6833 2.000396223
61 107 3 100 9746444 2.000399249
23 35 3 100 20006 2.000399927
84 2 3 100 56087 2.000400570
73 35 3 100 26857 2.000400599
99 70 3 100 9834003 2.000400605
9 110 3 100 65371 2.000401391
107 34 3 100 60858 2.000401533
71 39 3 100 13986624 2.000402280
80 22 3 100 14755 2.000403612
69 34 3 100 43530 2.000407610
42 98 3 100 315 2.000411759
101 90 3 100 89945 2.000413912
69 114 3 100 20700 2.000414164
46 14 3 100 1110910 2.000414339
88 116 3 100 1908512 2.000422095
110 30 3 100 1310527 2.000422875
125 102 3 100 18872 2.000427973
41 49 3 100 48526 2.000428689
30 45 3 100 10419 2.000429983
71 102 3 100 3230 2.000432694
14 107 3 100 49873 2.000433324
92 15 3 100 773620 2.000434377
30 52 3 100 1548133 2.000434606
37 116 3 100 65070 2.000435532
88 18 3 100 28584 2.000436050
59 114 3 100 23464 2.000437446
33 20 3 100 27491 2.000437648
35 10 3 100 48387 2.000438340
88 5 3 100 58983 2.000441141
65 61 3 100 6001 2.000443052
60 38 3 100 65243 2.000444395
35 126 3 100 276989 2.000444462
122 92 3 100 25773460 2.000445968
46 28 3 100 20426 2.000448065
35 3 3 100 21007 2.000449090
68 25 3 100 23461 2.000450956
70 37 3 100 149836 2.000451144
79 112 3 100 58368 2.000453413
105 123 3 100 3275 2.000455485
71 59 3 100 1754781 2.000459985
116 19 3 100 67398 2.000461853
35 79 3 100 4318 2.000462545
125 61 3 100 33818 2.000462547
105 80 3 100 17425 2.000464350
22 3 3 100 6672 2.000465098
37 55 3 100 3985 2.000465255
87 62 3 100 49482 2.000465274
89 127 3 100 6595820 2.000466615
100 70 3 100 1602705 2.000469633
81 58 3 100 2793 2.000471737
12 92 3 100 1550372 2.000471995
68 117 3 100 4831248 2.000473464
95 9 3 100 2612 2.000474226
36 126 3 100 159338 2.000480160
62 67 3 100 719335 2.000480749
44 62 3 100 19772 2.000485103
110 15 3 100 9502990 2.000485800
87 126 3 100 6666 2.000487023
90 104 3 100 2276309 2.000487498
7 19 3 100 37238 2.000489327
73 48 3 100 139517 2.000489814
56 36 3 100 176562 2.000490602
22 124 3 100 69425 2.000491155
41 105 3 100 8181 2.000491616
89 102 3 100 68344 2.000491937
54 94 3 100 688585 2.000494104
25 86 3 100 23831 2.000494441
56 113 3 100 25647 2.000496348
6 55 3 100 8677 2.000497102
117 18 3 100 498774 2.000498394
32 115 3 100 4614 2.000499468
88 65 3 100 7460 2.000500170
112 28 3 100 1914 2.000501823
24 107 3 100 9951 2.000504372
30 92 3 100 886900 2.000507067
42 17 3 100 28353 2.000508846
13 84 3 100 623270 2.000510054
113 6 3 100 15576 2.000511682
92 79 3 100 127 2.000512567
50 21 3 100 44656 2.000517228
123 106 3 100 27465 2.000519358
64 100 3 100 220791 2.000519593
103 30 3 100 61072 2.000520412
35 7 3 100 985594 2.000522173
13 37 3 100 951093 2.000525129
66 33 3 100 4087581 2.000527831
103 115 3 100 1284 2.000527928
46 126 3 100 77291 2.000529379
122 100 3 100 8803 2.000529392
42 104 3 100 1802468 2.000529856
105 125 3 100 24314 2.000532483
3 86 3 100 29859 2.000533888
103 32 3 100 1530646 2.000534486
41 72 3 100 8685 2.000534995
101 30 3 100 5568 2.000538341
53 31 3 100 2145640 2.000539283
55 40 3 100 3790845 2.000539723
42 15 3 100 63585 2.000541244
28 49 3 100 157409 2.000545638
80 108 3 100 12255 2.000548534
106 16 3 100 4540567 2.000549088
91 126 3 100 58426 2.000549378
7 78 3 100 16337 2.000550174
7 69 3 100 22589 2.000550233
59 74 3 100 20544 2.000551157
69 10 3 100 697287 2.000554335
54 13 3 100 4241 2.000555284
43 57 3 100 7108674 2.000556074
51 120 3 100 482797 2.000556113
91 70 3 100 1939606 2.000556927
94 23 3 100 5163 2.000560118
4 115 3 100 1850067 2.000560705
88 32 3 100 59818 2.000561129
14 46 3 100 176576 2.000561371
122 43 3 100 3529 2.000562158
50 117 3 100 175687 2.000563809
14 82 3 100 32121 2.000566241
12 35 3 100 33159 2.000566667
100 123 3 100 3695744 2.000567041
9 107 3 100 5653 2.000567339
125 74 3 100 1298514 2.000568427
120 46 3 100 71257 2.000568771
100 77 3 100 7945913 2.000570795
53 42 3 100 24114 2.000570933
61 79 3 100 1744391 2.000573176
92 3 3 100 4527424 2.000575499
61 85 3 100 414108 2.000580449
46 63 3 100 118538 2.000581692
32 90 3 100 75603 2.000587500
5 76 3 100 125107 2.000589049
110 20 3 100 242646 2.000589051
127 90 3 100 4497118 2.000589987
1 93 3 100 60618 2.000592371
15 62 3 100 1484028 2.000593370
28 115 3 100 1932769 2.000594657
15 41 3 100 980424 2.000595444
48 69 3 100 20342 2.000597076
108 44 3 100 34468 2.000600658
115 3 3 100 42187 2.000600941
74 7 3 100 72529 2.000604530
116 70 3 100 1560157 2.000604905
27 45 3 100 60718 2.000605063
32 24 3 100 22983416 2.000606475
116 51 3 100 60857 2.000609174
51 80 3 100 40731 2.000609421
107 117 3 100 30790 2.000610402
60 65 3 100 24267 2.000610531
52 17 3 100 124879 2.000612115
33 72 3 100 30364 2.000612707
97 16 3 100 1367434 2.000614084
80 97 3 100 833370 2.000614663
84 2 3 100 280346 2.000614973
53 114 3 100 283755 2.000615118
68 49 3 100 8419 2.000615568
90 64 3 100 68879 2.000616564
114 97 3 100 582749 2.000616571
51 32 3 100 1695156 2.000616724
4 83 3 100 10089 2.000617162
0 98 3 100 8170131 2.000617515
54 19 3 100 28612 2.000619690
1 22 3 100 7030932 2.000622603
14 68 3 100 17968 2.000622706
122 88 3 100 185093 2.000622892
101 87 3 100 20093 2.000623969
98 42 3 100 5122150 2.000626106
84 58 3 100 2747687 2.000626866
31 55 3 100 21853775 2.000627803
99 30 3 100 7838563 2.000628863
29 42 3 100 6598126 2.000629574
18 71 3 100 1335704 2.000631477
17 74 3 100 942258 2.000631672
50 113 3 100 2648910 2.000634949
27 57 3 100 2481442 2.000635469
67 81 3 100 6852514 2.000635633
74 5 3 100 23925 2.000639248
33 7 3 100 6947939 2.000640525
81 124 3 100 7999646 2.000640701
44 70 3 100 56710 2.000642851
0 104 3 100 34974 2.000647385
63 3 3 100 1233353 2.000648441
28 117 3 100 9234598 2.000653552
42 29 3 100 68755 2.000653930
1 77 3 100 12559 2.000654041
39 65 3 100 6011475 2.000654050
107 5 3 100 19005 2.000654204
97 15 3 100 79826 2.000655187
111 19 3 100 2542646 2.000655341
50 127 3 100 3018 2.000657199
12 126 3 100 16726 2.000661524
68 114 3 100 52337 2.000662312
79 89 3 100 1053 2.000662382
24 35 3 100 7015608 2.000663027
86 24 3 100 55645 2.000663512
57 79 3 100 191779 2.000664599
54 15 3 100 48592 2.000669837
96 120 3 100 855925 2.000673212
33 104 3 100 265251 2.000673346
58 17 3 100 47985 2.000677213
23 75 3 100 60899 2.000677322
121 62 3 100 482710 2.000677705
54 124 3 100 8337919 2.000677815
109 118 3 100 1155446 2.000680972
34 98 3 100 318045 2.000686166
114 7 3 100 27249 2.000687565
41 89 3 100 29795 2.000688586
97 79 3 100 25774 2.000689894
21 69 3 100 1824 2.000690035
41 31 3 100 114400 2.000690537
77 26 3 100 16855 2.000690629
88 108 3 100 20402 2.000693503
77 102 3 100 4575720 2.000693839
81 103 3 100 1840756 2.000696003
126 11 3 100 179099 2.000697462
104 126 3 100 450443 2.000697861
40 95 3 100 2540 2.000698829
37 62 3 100 588447 2.000699123
42 107 3 100 61280 2.000699489
119 63 3 100 877316 2.000701851
100 0 3 100 28745 2.000702354
96 9 3 100 26876 2.000702488
119 9 3 100 67804 2.000703951
124 68 3 100 8286 2.000704699
41 63 3 100 42495 2.000705562
12 80 3 100 73338 2.000707047
110 36 3 100 572787 2.000708236
108 122 3 100 51937 2.000710369
110 45 3 100 526571 2.000711350
83 77 3 100 693130 2.000713407
51 89 3 100 878810 2.000715264
29 108 3 100 21569 2.000717554
11 67 3 100 3123 2.000719120
16 41 3 100 28771 2.000719266
115 1 3 100 5362 2.000719297
3 99 3 100 5106 2.000719661
41 100 3 100 369813 2.000719664
99 44 3 100 7422676 2.000719860
56 121 3 100 845933 2.000720105
62 1 3 100 9966517 2.000720537
2 35 3 100 21429 2.000721788
115 97 3 100 7535408 2.000721980
106 83 3 100 3284845 2.000722293
103 61 3 100 338998 2.000722817
62 74 3 100 949269 2.000726746
109 53 3 100 9003255 2.000728944
36 49 3 100 460041 2.000730057
78 58 3 100 125344 2.000730825
2 63 3 100 20921 2.000733393
100 56 3 100 48988 2.000733911
99 93 3 100 2338157 2.000733980
55 90 3 100 33254 2.000734792
28 4 3 100 404439 2.000734841
49 96 3 100 63853 2.000736811
21 40 3 100 2987752 2.000736978
91 114 3 100 35304 2.000738307
89 42 3 100 4652823 2.000741121
41 14 3 100 26498 2.000742282
20 110 3 100 70744 2.000742367
112 85 3 100 49291 2.000743204
55 17 3 100 34448 2.000743340
114 18 3 100 3003773 2.000743350
19 55 3 100 3769 2.000745843
36 51 3 100 1278924 2.000749135
84 56 3 100 1031027 2.000752235
99 63 3 100 346385 2.000752533
86 36 3 100 36507 2.000752943
10 44 3 100 55006 2.000753024
20 126 3 100 1216347 2.000754814
62 28 3 100 663158 2.000756093
56 5 3 100 8517477 2.000757842
6 77 3 100 3738573 2.000760059
60 39 3 100 35997 2.000761151
53 16 3 100 485114 2.000761971
107 91 3 100 10777 2.000762713
86 117 3 100 943386 2.000763643
125 43 3 100 63343 2.000763731
64 63 3 100 3514921 2.000765652
99 23 3 100 9486 2.000767777
28 105 3 100 23469605 2.000768072
126 75 3 100 3002625 2.000769363
111 35 3 100 363333 2.000772529
9 30 3 100 229904 2.000773939
16 41 3 100 1636362 2.000775768
29 92 3 100 1549915 2.000776709
108 15 3 100 894001 2.000777575
114 13 3 100 36728 2.000778272
113 27 3 100 1938046 2.000779068
127 71 3 100 1304391 2.000780606
47 123 3 100 31267 2.000782997
25 47 3 100 8048 2.000783016
110 84 3 100 12585 2.000783971
22 4 3 100 8901908 2.000787071
89 32 3 100 66839 2.000788942
70 36 3 100 249831 2.000790441
99 127 3 100 3595799 2.000790949
88 58 3 100 124198 2.000791937
53 117 3 100 18564 2.000794128
44 57 3 100 13562 2.000795359
51 67 3 100 2919585 2.000795513
12 112 3 100 7833534 2.000795552
120 0 3 100 67477 2.000795658
21 65 3 100 9842 2.000796458
3 32 3 100 27268 2.000803285
39 98 3 100 56012 2.000804459
117 53 3 100 1220238 2.000808986
103 8 3 100 124390 2.000809071
67 122 3 100 23787 2.000809509
123 69 3 100 887617 2.000809979
109 114 3 100 3160171 2.000811968
106 114 3 100 24134614 2.000812014
33 25 3 100 14082261 2.000812844
111 74 3 100 9502115 2.000816059
66 115 3 100 6122 2.000817800
114 74 3 100 561 2.000819896
118 99 3 100 59814 2.000819903
126 91 3 100 297704 2.000822374
30 110 3 100 140177 2.000825266
81 110 3 100 27605 2.000826919
118 105 3 100 8013 2.000827136
53 25 3 100 1819670 2.000827196
10 61 3 100 86438 2.000827276
111 46 3 100 4440561 2.000827887
47 71 3 100 5203 2.000831345
92 64 3 100 840536 2.000832082
103 35 3 100 4667266 2.000832580
60 99 3 100 1020 2.000833509
117 110 3 100 72556 2.000834289
89 112 3 100 31511 2.000834736
38 76 3 100 2278879 2.000836333
61 11 3 100 49308 2.000836521
44 49 3 100 43509 2.000836618
39 96 3 100 22246 2.000837667
82 19 3 100 25558 2.000838098
66 88 3 100 1934439 2.000839886
45 119 3 100 3291045 2.000839999
30 96 3 100 21736459 2.000843893
82 105 3 100 4961 2.000845040
17 48 3 100 38022 2.000846461
40 106 3 100 13277 2.000849745
120 40 3 100 220 2.000850332
82 37 3 100 980187 2.000850588
86 62 3 100 32619 2.000852236
69 60 3 100 1508272 2.000852360
108 27 3 100 25759 2.000852449
55 109 3 100 55399 2.000855353
113 5 3 100 29548 2.000855364
0 69 3 100 3072169 2.000857030
72 104 3 100 1998618 2.000857695
26 6 3 100 398551 2.000862634
71 31 3 100 59877 2.000862766
95 19 3 100 822595 2.000866918
30 36 3 100 76810 2.000869084
12 25 3 100 1526460 2.000870419
92 3 3 100 1143018 2.000871921
83 11 3 100 72078 2.000872012
90 8 3 100 5429048 2.000873073
38 84 3 100 642597 2.000873467
9 57 3 100 25625 2.000877886
100 36 3 100 2385671 2.000878252
102 20 3 100 5410 2.000881043
101 20 3 100 1891244 2.000884715
123 54 3 100 5588596 2.000885843
50 19 3 100 1358396 2.000887654
117 8 3 100 27951 2.000887780
41 121 3 100 6695 2.000889548
6 86 3 100 6917 2.000890647
47 70 3 100 17300 2.000891162
66 25 3 100 3023 2.000891604
0 32 3 100 40704 2.000895938
11 111 3 100 4810136 2.000900453
11 109 3 100 14901 2.000903415
73 90 3 100 1477866 2.000903670
26 64 3 100 9095315 2.000903947
22 42 3 100 33921 2.000903948
1 105 3 100 9230 2.000904233
38 29 3 100 3000 2.000904266
2 45 3 100 23493 2.000904477
13 40 3 100 7992385 2.000905947
22 36 3 100 121297 2.000907418
11 77 3 100 9407008 2.000908644
7 42 3 100 31342 2.000910419
17 98 3 100 2037794 2.000912007
109 120 3 100 1592487 2.000912270
10 124 3 100 1699012 2.000913101
78 30 3 100 1956057 2.000915072
46 104 3 100 68349 2.000915104
65 14 3 100 1724373 2.000916049
60 74 3 100 5415 2.000918758
88 39 3 100 74250 2.000918761
59 26 3 100 47234 2.000920994
9 114 3 100 4667 2.000922098
18 69 3 100 52990 2.000925364
54 68 3 100 338 2.000928186
116 70 3 100 1216025 2.000928725
6 113 3 100 131963 2.000930272
78 38 3 100 69611 2.000930480
10 73 3 100 4910152 2.000937007
93 56 3 100 23964 2.000937359
35 26 3 100 925464 2.000938499
89 48 3 100 28337 2.000938911
62 5 3 100 27134 2.000940144
92 55 3 100 5858991 2.000940259
126 109 3 100 15492 2.000940345
75 11 3 100 1799981 2.000940662
33 111 3 100 3885 2.000941534
119 83 3 100 1151067 2.000941755
47 19 3 100 29894095 2.000942690
112 90 3 100 5149397 2.000943851
105 118 3 100 18746 2.000943922
96 120 3 100 6407 2.000943969
50 16 3 100 273453 2.000947026
89 38 3 100 1960375 2.000948354
45 74 3 100 1258 2.000952543
39 8 3 100 8602958 2.000952556
41 115 3 100 9610766 2.000952619
45 110 3 100 28449 2.000953083
105 65 3 100 1916834 2.000954309
6 36 3 100 77565 2.000954576
73 109 3 100 2627036 2.000954772
21 93 3 100 1415578 2.000958160
62 1 3 100 1205 2.000962660
69 33 3 100 54568 2.000964257
25 71 3 100 50092 2.000964954
89 56 3 100 27781 2.000967530
51 83 3 100 15915787 2.000967578
109 54 3 100 1035563 2.000968672
4 78 3 100 85584 2.000969445
98 83 3 100 143218 2.000971076
70 95 3 100 1909555 2.000971241
76 4 3 100 6571799 2.000971495
41 73 3 100 59377 2.000972809
117 85 3 100 11608 2.000972919
31 114 3 100 60099 2.000973866
122 30 3 100 16475 2.000974409
124 110 3 100 27338 2.000974458
35 78 3 100 43242 2.000977686
1 49 3 100 47468 2.000979494
35 78 3 100 24875 2.000980524
49 66 3 100 7994058 2.000981023
29 122 3 100 1522812 2.000981281
11 117 3 100 1685929 2.000982751
19 48 3 100 9009852 2.000985536
121 45 3 100 55618 2.000986577
105 73 3 100 605 2.000988076
75 96 3 100 22879942 2.000988849
19 110 3 100 175692 2.000988936
29 35 3 100 766272 2.000990958
14 64 3 100 1460 2.000992375
11 117 3 100 2012062 2.000992758
107 78 3 100 9040042 2.000999560
58 15 3 100 26030 2.001000032
84 7 3 100 52660 2.001001064
23 34 3 100 9852245 2.001003394
114 42 3 100 111976 2.001004768
41 105 3 100 56533 2.001005142
84 55 3 100 922309 2.001005510
89 71 3 100 7330 2.001006049
27 12 3 100 69604 2.001006777
115 50 3 100 1758214 2.001006889
119 79 3 100 79323 2.001009387
8 29 3 100 47787 2.001010631
94 40 3 100 4730 2.001010915
72 0 3 100 24390 2.001011469
84 14 3 100 47320 2.001012496
21 118 3 100 4565 2.001013269
31 56 3 100 159498 2.001013307
67 51 3 100 806574 2.001013514
31 52 3 100 69661 2.001018850
14 101 3 100 52503 2.001018873
69 91 3 100 2038757 2.001018937
37 120 3 100 7019 2.001019627
74 5 3 100 34197 2.001022816
22 93 3 100 20926 2.001023836
89 101 3 100 3287227 2.001025207
102 61 3 100 25249 2.001028795
22 56 3 100 6821 2.001030596
4 54 3 100 69710 2.001031108
55 15 3 100 10218 2.001032231
69 23 3 100 11 2.001033323
12 69 3 100 1861441 2.001034642
113 5 3 100 26307056 2.001034680
68 20 3 100 1812 2.001035220
30 68 3 100 62889 2.001035264
122 11 3 100 25559 2.001035944
87 2 3 100 3711362 2.001036038
55 76 3 100 51070 2.001038872
64 62 3 100 6697 2.001039017
50 121 3 100 1005438 2.001040008
113 16 3 100 76037 2.001040775
8 88 3 100 4316779 2.001042278
55 85 3 100 2218 2.001042640
97 45 3 100 1479096 2.001046144
42 16 3 100 33371 2.001046338
107 60 3 100 29219 2.001047984
53 18 3 100 10775 2.001050255
98 122 3 100 1667610 2.001050911
111 118 3 100 7629982 2.001051713
35 22 3 100 664592 2.001052148
29 54 3 100 8217 2.001053576
96 33 3 100 28237 2.001055315
39 3 3 100 1689 2.001055711
26 76 3 100 4020987 2.001059799
