# 流源IP 目的IP 优先级pg 目的端口 数据量(Bytes) 流开始时间(s)
# src 		dst 	pg    		dport  	 size				start_time
6510
9 126 3 100 1949855 2.003549613
14 116 3 100 29271 2.003552185
13 121 3 100 16477707 2.003582723
15 116 3 100 133573 2.003582918
4 123 3 100 6348 2.003586544
13 120 3 100 4686026 2.003589220
1 112 3 100 2346 2.003608646
2 117 3 100 8342 2.003619492
15 115 3 100 3204119 2.003623316
3 116 3 100 21337511 2.003623907
6 116 3 100 48756 2.003628002
9 113 3 100 55169 2.003630951
2 124 3 100 359244 2.003631885
9 121 3 100 3713 2.003636455
8 115 3 100 35716 2.003652560
3 125 3 100 32574 2.003660286
15 126 3 100 37568 2.003669648
13 112 3 100 27907 2.003674327
13 121 3 100 438556 2.003674993
13 127 3 100 59846 2.003675901
0 125 3 100 54902 2.003686898
11 127 3 100 21616 2.003687880
2 119 3 100 1581506 2.003698502
3 117 3 100 26274 2.003698922
5 127 3 100 124458 2.003705379
13 120 3 100 30846 2.003710060
0 127 3 100 1459 2.003716893
4 122 3 100 129588 2.003720831
0 114 3 100 30731 2.003721167
9 123 3 100 9873326 2.003724110
3 122 3 100 129131 2.003743192
15 116 3 100 7975522 2.003754521
5 127 3 100 1403264 2.003757367
9 122 3 100 4013 2.003764486
12 114 3 100 65207 2.003774367
10 122 3 100 225 2.003796520
11 117 3 100 2160 2.003814470
5 113 3 100 32601 2.003817169
9 123 3 100 1525837 2.003822851
10 121 3 100 31303 2.003823676
2 112 3 100 2425 2.003829495
12 121 3 100 932 2.003835161
4 116 3 100 1119570 2.003836358
2 125 3 100 315366 2.003853123
4 123 3 100 164241 2.003863800
11 119 3 100 2361 2.003866729
3 117 3 100 28349 2.003887049
7 116 3 100 1987222 2.003900324
9 123 3 100 6730 2.003912166
12 118 3 100 3555392 2.003919237
3 127 3 100 26373031 2.003936747
12 114 3 100 71745 2.003952187
8 120 3 100 50496 2.003960736
4 123 3 100 49633 2.003970920
6 116 3 100 71253 2.004003166
10 125 3 100 6722977 2.004010270
1 113 3 100 22307 2.004019468
9 118 3 100 93536 2.004021042
13 115 3 100 1845 2.004035155
6 112 3 100 1005354 2.004036546
5 115 3 100 2772813 2.004058444
13 112 3 100 502330 2.004060603
2 126 3 100 37094 2.004063500
0 122 3 100 74596 2.004099512
11 125 3 100 3948803 2.004099744
7 113 3 100 361791 2.004108389
3 122 3 100 74449 2.004117361
1 123 3 100 12562 2.004120540
7 115 3 100 8208 2.004121483
6 126 3 100 26732 2.004149843
1 117 3 100 37597 2.004168154
6 118 3 100 1690405 2.004174138
7 126 3 100 46512 2.004190620
14 123 3 100 3833 2.004191436
9 114 3 100 52871 2.004192064
8 125 3 100 6726 2.004202760
0 127 3 100 51811 2.004204346
15 113 3 100 297 2.004246812
5 119 3 100 77459 2.004256079
2 117 3 100 2826522 2.004265722
11 125 3 100 2577614 2.004276692
15 113 3 100 22097 2.004279724
8 121 3 100 8271 2.004283362
10 118 3 100 21681 2.004284290
13 118 3 100 937939 2.004286434
4 123 3 100 23990 2.004297524
7 118 3 100 5009038 2.004307307
13 125 3 100 3273296 2.004313817
6 121 3 100 25944776 2.004324966
0 112 3 100 262779 2.004325460
12 124 3 100 56309 2.004362882
10 118 3 100 988136 2.004376942
10 113 3 100 22166 2.004385047
13 120 3 100 110103 2.004387039
9 125 3 100 2105314 2.004388262
3 120 3 100 27775 2.004418139
5 121 3 100 23727 2.004439566
6 118 3 100 73166 2.004458725
0 123 3 100 5900284 2.004468529
13 116 3 100 1235503 2.004471578
9 120 3 100 91316 2.004471957
15 112 3 100 191830 2.004479999
0 112 3 100 64128 2.004491461
12 124 3 100 23473 2.004505301
9 120 3 100 40238 2.004518006
10 126 3 100 7172301 2.004537970
9 119 3 100 12255290 2.004548978
0 120 3 100 63340 2.004572572
13 124 3 100 1637865 2.004575052
1 117 3 100 2047552 2.004576184
0 125 3 100 65733 2.004588002
4 126 3 100 12570 2.004588719
13 114 3 100 74057 2.004593661
9 126 3 100 192612 2.004601304
6 123 3 100 1533468 2.004604139
10 124 3 100 20551 2.004610887
13 126 3 100 59951 2.004617050
2 116 3 100 193312 2.004645002
2 121 3 100 3126966 2.004658414
0 120 3 100 78363 2.004668237
3 126 3 100 67993 2.004677926
3 116 3 100 108075 2.004684800
12 114 3 100 26903032 2.004685271
8 116 3 100 38293 2.004686081
4 116 3 100 6921 2.004687033
8 113 3 100 496247 2.004689745
8 123 3 100 852932 2.004733519
12 120 3 100 4733814 2.004750742
8 118 3 100 2846 2.004753074
9 122 3 100 6752969 2.004756851
9 114 3 100 9855 2.004768018
0 125 3 100 786878 2.004790616
11 119 3 100 8064143 2.004807200
7 115 3 100 1180 2.004821361
13 127 3 100 42908 2.004821662
15 127 3 100 28193 2.004844187
5 116 3 100 149401 2.004845722
9 126 3 100 172844 2.004856540
15 114 3 100 79923 2.004862175
0 124 3 100 942591 2.004881891
2 112 3 100 43331 2.004887200
7 113 3 100 67729 2.004889675
7 120 3 100 72827 2.004890991
4 112 3 100 72124 2.004893061
2 112 3 100 1131722 2.004907497
13 126 3 100 8291 2.004951655
7 126 3 100 6433 2.004952069
13 117 3 100 192644 2.004984523
8 118 3 100 4462 2.004989336
10 114 3 100 6997527 2.004989716
15 123 3 100 33165 2.004990720
13 127 3 100 20033 2.005007513
0 115 3 100 1624488 2.005011478
15 116 3 100 92056 2.005022891
13 117 3 100 73316 2.005032706
7 122 3 100 5570325 2.005038249
3 124 3 100 4926599 2.005054623
2 115 3 100 209375 2.005090229
1 116 3 100 3834 2.005098466
1 126 3 100 7231967 2.005123950
8 122 3 100 66109 2.005127117
11 124 3 100 21610 2.005140107
2 115 3 100 3451 2.005141585
3 126 3 100 5361914 2.005146510
15 119 3 100 139413 2.005150858
0 121 3 100 806560 2.005152844
4 120 3 100 27769 2.005159245
9 119 3 100 30087 2.005180886
6 119 3 100 43612 2.005192790
9 119 3 100 22812 2.005200260
13 116 3 100 7772 2.005212370
3 122 3 100 4952 2.005224079
14 123 3 100 20217 2.005232300
15 117 3 100 1102957 2.005233547
8 118 3 100 66719 2.005234199
7 125 3 100 27466 2.005247644
11 115 3 100 79776 2.005285238
13 113 3 100 63190 2.005307014
1 112 3 100 606019 2.005308102
11 122 3 100 5973280 2.005316263
12 126 3 100 18688903 2.005342993
7 126 3 100 577110 2.005355598
3 127 3 100 16322 2.005358544
9 120 3 100 27608 2.005382844
7 113 3 100 9566479 2.005425406
1 113 3 100 7167 2.005429510
5 121 3 100 55000 2.005437082
2 115 3 100 6764 2.005439081
8 113 3 100 915 2.005453132
11 126 3 100 762329 2.005471841
0 124 3 100 194719 2.005482352
5 117 3 100 644977 2.005485831
0 125 3 100 19067 2.005486133
1 113 3 100 10747 2.005492118
14 115 3 100 10150 2.005498293
1 119 3 100 924385 2.005514378
10 123 3 100 8092 2.005519261
1 124 3 100 1197611 2.005524847
12 121 3 100 49141 2.005548225
5 114 3 100 918028 2.005573898
2 124 3 100 1144 2.005584092
0 119 3 100 7761 2.005587155
3 112 3 100 9578 2.005590328
12 114 3 100 1281008 2.005598996
13 117 3 100 65772 2.005601911
9 114 3 100 413 2.005616431
5 123 3 100 8913 2.005617316
5 123 3 100 8609795 2.005631961
0 120 3 100 10180703 2.005654571
12 125 3 100 1526039 2.005654892
4 114 3 100 9548 2.005678697
8 114 3 100 2803471 2.005678723
4 118 3 100 28456319 2.005691210
3 123 3 100 8848586 2.005706469
3 120 3 100 731046 2.005709104
14 115 3 100 6583076 2.005736952
7 113 3 100 26106 2.005741194
2 123 3 100 66159 2.005747857
5 125 3 100 29930 2.005754923
3 125 3 100 21826 2.005755805
15 127 3 100 24878 2.005771238
11 122 3 100 1487522 2.005780598
15 114 3 100 7658529 2.005784087
7 120 3 100 298136 2.005790424
9 117 3 100 3825596 2.005794066
10 122 3 100 2794 2.005794904
5 120 3 100 76751 2.005799346
8 122 3 100 5030570 2.005800706
12 113 3 100 14376 2.005802918
11 113 3 100 7378 2.005805816
0 115 3 100 15505628 2.005807152
0 125 3 100 1244208 2.005812417
14 126 3 100 44155 2.005816872
7 125 3 100 52409 2.005819622
5 114 3 100 6742 2.005824024
5 125 3 100 2716 2.005826536
3 121 3 100 51391 2.005834983
12 120 3 100 872079 2.005850892
3 119 3 100 25230 2.005856038
7 121 3 100 1779833 2.005857986
7 125 3 100 717633 2.005873593
2 118 3 100 1837311 2.005886853
6 127 3 100 29361 2.005913693
9 114 3 100 3452 2.005915606
9 112 3 100 112952 2.005923860
1 126 3 100 7612 2.005936400
14 116 3 100 849692 2.005945420
1 113 3 100 2622432 2.005956446
14 119 3 100 504137 2.005964355
1 117 3 100 75949 2.005995396
9 123 3 100 38793 2.006020669
5 113 3 100 2755 2.006022712
1 127 3 100 78190 2.006033547
2 125 3 100 1646891 2.006038062
5 127 3 100 3684450 2.006055644
0 120 3 100 1330060 2.006064013
11 126 3 100 28514 2.006075935
3 119 3 100 32444 2.006086051
4 126 3 100 26342 2.006090318
8 124 3 100 1911571 2.006090878
9 117 3 100 32157 2.006092244
14 124 3 100 1636032 2.006107778
5 115 3 100 23234 2.006129888
5 119 3 100 1204662 2.006148650
12 116 3 100 1657 2.006151551
12 122 3 100 852139 2.006161712
7 114 3 100 1728211 2.006168708
0 114 3 100 1827950 2.006171560
1 116 3 100 16837 2.006182116
11 115 3 100 8644 2.006184322
8 113 3 100 61927 2.006195044
14 121 3 100 1056325 2.006196501
2 123 3 100 27405126 2.006214294
5 116 3 100 3944315 2.006217248
5 122 3 100 810347 2.006220123
14 118 3 100 3866 2.006227915
7 113 3 100 78752 2.006267846
4 115 3 100 1474636 2.006278128
2 119 3 100 64969 2.006278840
13 117 3 100 7230 2.006286340
13 125 3 100 88414 2.006290973
15 124 3 100 1245489 2.006295475
8 112 3 100 29866026 2.006297560
2 120 3 100 6195 2.006311771
8 123 3 100 21381 2.006313429
3 114 3 100 6826590 2.006346449
4 119 3 100 33005 2.006361845
1 115 3 100 70719 2.006369196
4 127 3 100 2010 2.006378378
11 118 3 100 22723 2.006379311
6 124 3 100 5300239 2.006393058
0 127 3 100 1475031 2.006399552
8 121 3 100 1061161 2.006405086
0 116 3 100 958126 2.006422437
6 126 3 100 179816 2.006426445
3 123 3 100 9609 2.006426727
12 117 3 100 70496 2.006454533
13 114 3 100 1301 2.006457124
7 115 3 100 21264 2.006459767
9 122 3 100 10722 2.006466629
2 120 3 100 3858351 2.006482548
7 118 3 100 596220 2.006486961
0 117 3 100 62277 2.006487614
4 115 3 100 39600 2.006489303
4 119 3 100 2515579 2.006496878
1 114 3 100 885086 2.006513734
15 126 3 100 43707 2.006516377
1 115 3 100 68772 2.006527970
12 120 3 100 760953 2.006531909
9 121 3 100 19710 2.006536489
6 126 3 100 1720927 2.006555302
2 117 3 100 5961 2.006559190
15 118 3 100 4936 2.006578599
2 117 3 100 2497695 2.006579656
9 115 3 100 15032 2.006595372
9 124 3 100 71670 2.006599464
15 119 3 100 40206 2.006600615
11 113 3 100 26560 2.006624181
10 127 3 100 175889 2.006634561
10 126 3 100 41116 2.006655732
13 120 3 100 5317 2.006662061
15 123 3 100 15611 2.006669819
12 120 3 100 67339 2.006674425
3 126 3 100 7682831 2.006688156
12 118 3 100 78699 2.006698984
10 122 3 100 24243 2.006706494
0 117 3 100 63537 2.006708251
1 126 3 100 1406804 2.006723857
7 119 3 100 1836502 2.006732662
12 112 3 100 63952 2.006750010
8 123 3 100 297 2.006757672
1 119 3 100 60125 2.006759177
12 115 3 100 153316 2.006761597
10 115 3 100 796911 2.006766559
14 117 3 100 420 2.006767067
12 125 3 100 37079 2.006774587
14 117 3 100 67662 2.006782039
7 116 3 100 5869 2.006793516
1 117 3 100 921309 2.006799967
2 114 3 100 62889 2.006816618
9 117 3 100 102747 2.006835102
12 114 3 100 1311917 2.006837837
2 119 3 100 49099 2.006842193
15 123 3 100 3099186 2.006845474
9 126 3 100 129509 2.006847587
4 116 3 100 32677 2.006847986
1 123 3 100 40347 2.006882608
1 117 3 100 42626 2.006883029
11 118 3 100 606 2.006889710
2 127 3 100 31242 2.006894579
2 125 3 100 14945 2.006903617
15 113 3 100 182077 2.006904251
15 121 3 100 6651 2.006939777
14 116 3 100 29555 2.006957609
1 113 3 100 35616 2.006962595
9 126 3 100 8468160 2.006969160
2 123 3 100 8304745 2.006970149
0 113 3 100 61554 2.006986973
10 127 3 100 75172 2.006994035
11 117 3 100 52381 2.007036686
3 112 3 100 1270939 2.007067572
7 115 3 100 8908 2.007089901
4 123 3 100 25045 2.007120019
12 119 3 100 4858350 2.007143925
9 125 3 100 38934 2.007145748
15 115 3 100 1205712 2.007151286
12 126 3 100 7462734 2.007166888
1 119 3 100 3881 2.007182420
1 127 3 100 17783 2.007183816
2 124 3 100 4367244 2.007184443
10 115 3 100 77577 2.007192615
8 124 3 100 8659 2.007198083
5 125 3 100 62137 2.007199640
11 114 3 100 1976743 2.007211465
0 119 3 100 18010 2.007225727
8 117 3 100 1066134 2.007258729
6 120 3 100 41567 2.007264938
9 122 3 100 40252 2.007292412
5 116 3 100 1911917 2.007302635
8 124 3 100 31405 2.007305562
12 118 3 100 4920103 2.007321688
11 113 3 100 2780 2.007336665
8 126 3 100 133584 2.007369290
4 126 3 100 8619647 2.007387487
5 117 3 100 24972 2.007403350
4 119 3 100 52412 2.007406075
7 125 3 100 25380 2.007409936
8 125 3 100 1718481 2.007412667
9 116 3 100 76679 2.007421472
2 118 3 100 6930177 2.007436732
6 123 3 100 1971127 2.007444597
4 127 3 100 1842912 2.007444734
1 125 3 100 47442 2.007453602
7 126 3 100 400979 2.007455174
1 119 3 100 3501476 2.007460157
4 126 3 100 7744 2.007481497
7 117 3 100 2533631 2.007490779
7 127 3 100 1955488 2.007494011
9 121 3 100 2155 2.007506977
7 112 3 100 3139259 2.007526037
2 115 3 100 1850665 2.007530394
14 118 3 100 8560381 2.007533261
9 116 3 100 65112 2.007533971
3 117 3 100 1620 2.007540898
10 117 3 100 12300 2.007546469
4 121 3 100 7466 2.007553011
6 123 3 100 11494 2.007556086
3 124 3 100 659511 2.007556173
11 126 3 100 1717801 2.007556819
11 121 3 100 32956 2.007582963
12 120 3 100 24402 2.007585318
4 114 3 100 4177820 2.007590368
7 126 3 100 4461 2.007593606
9 115 3 100 275635 2.007599322
1 114 3 100 4172511 2.007601515
3 120 3 100 9241776 2.007614762
6 117 3 100 71989 2.007637862
15 112 3 100 172258 2.007645927
14 115 3 100 32884 2.007655962
3 112 3 100 5559 2.007660524
11 122 3 100 335 2.007665303
9 125 3 100 2420 2.007676844
11 120 3 100 42818 2.007699643
15 121 3 100 19322 2.007712299
13 122 3 100 69352 2.007716031
4 114 3 100 29608489 2.007720867
15 119 3 100 1145946 2.007721082
9 118 3 100 20202 2.007731934
7 117 3 100 45787 2.007732134
10 125 3 100 30135 2.007732577
1 121 3 100 365 2.007736180
10 113 3 100 3786815 2.007744181
7 113 3 100 64560 2.007753932
8 112 3 100 1015958 2.007764537
8 126 3 100 1100193 2.007769553
0 127 3 100 24321 2.007783734
9 115 3 100 1734156 2.007787629
13 123 3 100 5767 2.007800425
2 122 3 100 662578 2.007812081
12 118 3 100 75514 2.007820167
1 112 3 100 23784 2.007821329
1 120 3 100 185465 2.007848629
2 122 3 100 118426 2.007852594
11 113 3 100 6715680 2.007876780
3 113 3 100 1717511 2.007885644
4 120 3 100 93006 2.007899635
5 112 3 100 47578 2.007915375
13 123 3 100 1068269 2.007928604
4 116 3 100 40627 2.007933660
10 126 3 100 13921 2.007952630
10 118 3 100 3933529 2.007976236
12 124 3 100 54709 2.007984724
8 115 3 100 79871 2.008003463
11 124 3 100 1921727 2.008015588
11 125 3 100 7585 2.008026876
2 127 3 100 26280 2.008048543
8 113 3 100 1240350 2.008054234
3 119 3 100 13504 2.008088758
9 126 3 100 1396 2.008091465
5 113 3 100 51460 2.008103914
12 119 3 100 1397 2.008135492
9 115 3 100 68346 2.008137569
10 114 3 100 28288708 2.008141099
1 115 3 100 2486910 2.008145620
4 124 3 100 28919 2.008150025
15 119 3 100 69341 2.008168206
0 118 3 100 36912 2.008187555
4 126 3 100 6793 2.008210473
0 125 3 100 500286 2.008225477
6 121 3 100 4337226 2.008234410
12 114 3 100 6221 2.008245149
14 127 3 100 4063 2.008246737
9 114 3 100 2624174 2.008266893
1 116 3 100 49857 2.008316011
6 112 3 100 58075 2.008316710
10 116 3 100 1656305 2.008357035
0 122 3 100 61111 2.008359149
12 122 3 100 134788 2.008372701
1 124 3 100 1034854 2.008380131
2 114 3 100 1535 2.008396657
3 116 3 100 1281418 2.008398661
4 123 3 100 59867 2.008424801
0 118 3 100 1489394 2.008433409
9 125 3 100 25276 2.008438945
5 118 3 100 3442064 2.008442824
12 115 3 100 35292 2.008443567
15 125 3 100 807 2.008456573
6 113 3 100 3267113 2.008460529
4 115 3 100 14358 2.008478848
9 115 3 100 31448 2.008481711
10 124 3 100 6057611 2.008485310
13 125 3 100 63744 2.008496731
8 123 3 100 5874386 2.008501972
